"FIPS","Geographic Identifier","Area Name","Qualifying Name","State Postal Abbreviation","Summary Level","Geographic Component","File identification","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Tribal Tract","Tribal Block Group","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","% Total Population: White Alone","% Total Population: Black or African American Alone","% Total Population: American Indian and Alaska Native Alone","% Total Population: Asian Alone","% Total Population: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Some Other Race Alone","% Total Population: Two or More Races","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Householder 15 to 24 Years","Renter-Occupied Housing Units: Householder 25 to 34 Years","Renter-Occupied Housing Units: Householder 35 to 44 Years","Renter-Occupied Housing Units: Householder 45 to 54 Years","Renter-Occupied Housing Units: Householder 55 to 59 Years","Renter-Occupied Housing Units: Householder 60 to 64 Years","Renter-Occupied Housing Units: Householder 65 to 74 Years","Renter-Occupied Housing Units: Householder 75 to 84 Years","Renter-Occupied Housing Units: Householder 85 Years and Over","% Renter-Occupied Housing Units: Householder 15 to 24 Years","% Renter-Occupied Housing Units: Householder 25 to 34 Years","% Renter-Occupied Housing Units: Householder 35 to 44 Years","% Renter-Occupied Housing Units: Householder 45 to 54 Years","% Renter-Occupied Housing Units: Householder 55 to 59 Years","% Renter-Occupied Housing Units: Householder 60 to 64 Years","% Renter-Occupied Housing Units: Householder 65 to 74 Years","% Renter-Occupied Housing Units: Householder 75 to 84 Years","% Renter-Occupied Housing Units: Householder 85 Years and Over","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than High School Graduate","Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","Renter-Occupied Housing Units: Some College or Associate's Degree","Renter-Occupied Housing Units: Bachelor's Degree or Higher","% Renter-Occupied Housing Units: Less than High School Graduate","% Renter-Occupied Housing Units: High School Graduate (Including Equivalency)","% Renter-Occupied Housing Units: Some College or Associate's Degree","% Renter-Occupied Housing Units: Bachelor's Degree or Higher","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $5,000","Renter-Occupied Housing Units: $5,000 to $9,999","Renter-Occupied Housing Units: $10,000 to $14,999","Renter-Occupied Housing Units: $15,000 to $19,999","Renter-Occupied Housing Units: $20,000 to $24,999","Renter-Occupied Housing Units: $25,000 to $34,999","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $75,000 to $99,999","Renter-Occupied Housing Units: $100,000 to $149,999","Renter-Occupied Housing Units: $150,000 or More","% Renter-Occupied Housing Units: Less than $5,000","% Renter-Occupied Housing Units: $5,000 to $9,999","% Renter-Occupied Housing Units: $10,000 to $14,999","% Renter-Occupied Housing Units: $15,000 to $19,999","% Renter-Occupied Housing Units: $20,000 to $24,999","% Renter-Occupied Housing Units: $25,000 to $34,999","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $75,000 to $99,999","% Renter-Occupied Housing Units: $100,000 to $149,999","% Renter-Occupied Housing Units: $150,000 or More","Median Household Income in the Past 12 Months (In Inflation-Adjusted Dollars) ","Gini Index","Median Value","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $300","Renter-Occupied Housing Units: $300 to $499","Renter-Occupied Housing Units: $500 to $799","Renter-Occupied Housing Units: $800 to $999","Renter-Occupied Housing Units: $1,000 to $1,499","Renter-Occupied Housing Units: $1,500 to $1,999","Renter-Occupied Housing Units: $2,000 to $2,499","Renter-Occupied Housing Units: $2,500 to $2,999","Renter-Occupied Housing Units: $3,000 or More","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $300","% Renter-Occupied Housing Units: $300 to $499","% Renter-Occupied Housing Units: $500 to $799","% Renter-Occupied Housing Units: $800 to $999","% Renter-Occupied Housing Units: $1,000 to $1,499","% Renter-Occupied Housing Units: $1,500 to $1,999","% Renter-Occupied Housing Units: $2,000 to $2,499","% Renter-Occupied Housing Units: $2,500 to $2,999","% Renter-Occupied Housing Units: $3,000 or More","% Renter-Occupied Housing Units: No Cash Rent","Renter-Occupied Housing Units","Renter-Occupied Housing Units: Less than $20,000","Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","Renter-Occupied Housing Units: $20,000 to $34,999","Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","Renter-Occupied Housing Units: $35,000 to $49,999","Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","Renter-Occupied Housing Units: $50,000 to $74,999","Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","Renter-Occupied Housing Units: $75,000 or More","Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","Renter-Occupied Housing Units: Zero or Negative Income","Renter-Occupied Housing Units: No Cash Rent","% Renter-Occupied Housing Units: Less than $20,000","% Renter-Occupied Housing Units: Less than $20,000: Less than 20 Percent","% Renter-Occupied Housing Units: Less than $20,000: 20 to 29 Percent","% Renter-Occupied Housing Units: Less than $20,000: 30 Percent or More","% Renter-Occupied Housing Units: $20,000 to $34,999","% Renter-Occupied Housing Units: $20,000 to $34,999: Less than 20 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $20,000 to $34,999: 30 Percent or More","% Renter-Occupied Housing Units: $35,000 to $49,999","% Renter-Occupied Housing Units: $35,000 to $49,999: Less than 20 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $35,000 to $49,999: 30 Percent or More","% Renter-Occupied Housing Units: $50,000 to $74,999","% Renter-Occupied Housing Units: $50,000 to $74,999: Less than 20 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 20 to 29 Percent","% Renter-Occupied Housing Units: $50,000 to $74,999: 30 Percent or More","% Renter-Occupied Housing Units: $75,000 or More","% Renter-Occupied Housing Units: $75,000 or More: Less than 20 Percent","% Renter-Occupied Housing Units: $75,000 or More: 20 to 29 Percent","% Renter-Occupied Housing Units: $75,000 or More: 30 Percent or More","% Renter-Occupied Housing Units: Zero or Negative Income","% Renter-Occupied Housing Units: No Cash Rent"
"78778744","86000US78744","ZCTA5 78744","ZCTA5 78744","us","860","00","ACSSF","0038006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78744",,,,,,,,,,,,,50123,31827,4384,366,708,2,11264,1572,63.5,8.75,0.73,1.41,0,22.47,3.14,8766,712,3522,1938,1663,449,204,240,32,6,8.12,40.18,22.11,18.97,5.12,2.33,2.74,0.37,0.07,8766,2131,2129,2773,1733,24.31,24.29,31.63,19.77,8766,341,309,557,517,442,1274,1577,1911,999,586,253,3.89,3.52,6.35,5.9,5.04,14.53,17.99,21.8,11.4,6.68,2.89,42462,0.3941,164300,8766,116,130,362,1488,4887,1356,296,8,0,123,1.32,1.48,4.13,16.97,55.75,15.47,3.38,0.09,0,1.4,8766,1598,20,0,1578,1716,0,64,1652,1572,41,540,991,1891,275,1111,505,1773,1285,468,20,93,123,18.23,0.23,0,18,19.58,0,0.73,18.85,17.93,0.47,6.16,11.31,21.57,3.14,12.67,5.76,20.23,14.66,5.34,0.23,1.06,1.4
"78778745","86000US78745","ZCTA5 78745","ZCTA5 78745","us","860","00","ACSSF","0038007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78745",,,,,,,,,,,,,61907,53380,2775,364,1769,0,1745,1874,86.23,4.48,0.59,2.86,0,2.82,3.03,14377,1077,5572,2825,1898,769,883,915,333,105,7.49,38.76,19.65,13.2,5.35,6.14,6.36,2.32,0.73,14377,1388,2471,4538,5980,9.65,17.19,31.56,41.59,14377,356,450,490,519,613,1848,2407,3014,2037,1985,658,2.48,3.13,3.41,3.61,4.26,12.85,16.74,20.96,14.17,13.81,4.58,53569,0.4052,279500,14377,162,237,491,1815,6621,3637,1024,38,77,275,1.13,1.65,3.42,12.62,46.05,25.3,7.12,0.26,0.54,1.91,14377,1605,19,97,1489,2359,35,89,2235,2407,31,562,1814,2979,301,1634,1044,4622,3068,1404,150,130,275,11.16,0.13,0.67,10.36,16.41,0.24,0.62,15.55,16.74,0.22,3.91,12.62,20.72,2.09,11.37,7.26,32.15,21.34,9.77,1.04,0.9,1.91
"78778746","86000US78746","ZCTA5 78746","ZCTA5 78746","us","860","00","ACSSF","0038008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78746",,,,,,,,,,,,,28608,25430,284,6,2125,0,305,458,88.89,0.99,0.02,7.43,0,1.07,1.6,3332,153,1249,541,611,256,120,175,71,156,4.59,37.48,16.24,18.34,7.68,3.6,5.25,2.13,4.68,3332,33,110,558,2631,0.99,3.3,16.75,78.96,3332,155,23,27,36,157,198,307,702,553,543,631,4.65,0.69,0.81,1.08,4.71,5.94,9.21,21.07,16.6,16.3,18.94,78375,0.4961,903900,3332,0,0,26,65,1236,1111,392,184,255,63,0,0,0.78,1.95,37.09,33.34,11.76,5.52,7.65,1.89,3332,145,0,0,145,355,0,0,355,307,26,19,262,684,0,360,324,1693,1039,524,130,85,63,4.35,0,0,4.35,10.65,0,0,10.65,9.21,0.78,0.57,7.86,20.53,0,10.8,9.72,50.81,31.18,15.73,3.9,2.55,1.89
"78778747","86000US78747","ZCTA5 78747","ZCTA5 78747","us","860","00","ACSSF","0038009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78747",,,,,,,,,,,,,21021,15572,1046,154,737,14,2955,543,74.08,4.98,0.73,3.51,0.07,14.06,2.58,1659,136,633,303,361,46,99,46,35,0,8.2,38.16,18.26,21.76,2.77,5.97,2.77,2.11,0,1659,182,333,445,699,10.97,20.07,26.82,42.13,1659,0,0,0,24,7,118,408,134,242,632,94,0,0,0,1.45,0.42,7.11,24.59,8.08,14.59,38.1,5.67,92083,0.3309,235600,1659,0,0,61,41,803,499,202,45,0,8,0,0,3.68,2.47,48.4,30.08,12.18,2.71,0,0.48,1659,24,0,0,24,125,0,0,125,400,43,11,346,134,11,45,78,968,541,401,26,0,8,1.45,0,0,1.45,7.53,0,0,7.53,24.11,2.59,0.66,20.86,8.08,0.66,2.71,4.7,58.35,32.61,24.17,1.57,0,0.48
"78778748","86000US78748","ZCTA5 78748","ZCTA5 78748","us","860","00","ACSSF","0038010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78748",,,,,,,,,,,,,51653,43319,2941,207,2281,10,833,2062,83.87,5.69,0.4,4.42,0.02,1.61,3.99,7945,505,3335,1479,1399,458,118,466,168,17,6.36,41.98,18.62,17.61,5.76,1.49,5.87,2.11,0.21,7945,462,1503,2708,3272,5.81,18.92,34.08,41.18,7945,310,304,124,365,433,958,1341,1756,1073,882,399,3.9,3.83,1.56,4.59,5.45,12.06,16.88,22.1,13.51,11.1,5.02,51039,0.3892,272100,7945,63,33,289,413,3751,2448,770,92,0,86,0.79,0.42,3.64,5.2,47.21,30.81,9.69,1.16,0,1.08,7945,877,0,17,860,1391,46,82,1263,1341,0,156,1185,1696,134,886,676,2340,1213,1030,97,214,86,11.04,0,0.21,10.82,17.51,0.58,1.03,15.9,16.88,0,1.96,14.92,21.35,1.69,11.15,8.51,29.45,15.27,12.96,1.22,2.69,1.08
"78778749","86000US78749","ZCTA5 78749","ZCTA5 78749","us","860","00","ACSSF","0038011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78749",,,,,,,,,,,,,38041,30257,1594,35,4194,0,435,1526,79.54,4.19,0.09,11.02,0,1.14,4.01,5591,410,2095,1345,847,346,180,229,92,47,7.33,37.47,24.06,15.15,6.19,3.22,4.1,1.65,0.84,5591,56,704,1369,3462,1,12.59,24.49,61.92,5591,95,106,80,87,84,290,539,1361,1137,985,827,1.7,1.9,1.43,1.56,1.5,5.19,9.64,24.34,20.34,17.62,14.79,78213,0.3644,344700,5591,28,10,108,125,2998,1434,628,191,0,69,0.5,0.18,1.93,2.24,53.62,25.65,11.23,3.42,0,1.23,5591,339,0,0,339,374,0,0,374,523,0,94,429,1350,258,654,438,2916,1994,667,255,20,69,6.06,0,0,6.06,6.69,0,0,6.69,9.35,0,1.68,7.67,24.15,4.61,11.7,7.83,52.16,35.66,11.93,4.56,0.36,1.23
"78778750","86000US78750","ZCTA5 78750","ZCTA5 78750","us","860","00","ACSSF","0038012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78750",,,,,,,,,,,,,31734,22641,1870,172,5037,19,392,1603,71.35,5.89,0.54,15.87,0.06,1.24,5.05,4397,336,1231,1103,998,249,282,189,9,0,7.64,28,25.09,22.7,5.66,6.41,4.3,0.2,0,4397,141,448,1495,2313,3.21,10.19,34,52.6,4397,118,130,47,109,50,358,680,940,741,590,634,2.68,2.96,1.07,2.48,1.14,8.14,15.47,21.38,16.85,13.42,14.42,69464,0.4446,418900,4397,0,0,15,275,2175,1233,368,131,143,57,0,0,0.34,6.25,49.47,28.04,8.37,2.98,3.25,1.3,4397,325,0,0,325,408,0,0,408,680,8,116,556,915,82,616,217,1933,1265,520,148,79,57,7.39,0,0,7.39,9.28,0,0,9.28,15.47,0.18,2.64,12.64,20.81,1.86,14.01,4.94,43.96,28.77,11.83,3.37,1.8,1.3
"78778751","86000US78751","ZCTA5 78751","ZCTA5 78751","us","860","00","ACSSF","0038013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78751",,,,,,,,,,,,,16197,13442,536,96,1161,72,497,393,82.99,3.31,0.59,7.17,0.44,3.07,2.43,5530,847,2971,709,538,143,165,148,9,0,15.32,53.73,12.82,9.73,2.59,2.98,2.68,0.16,0,5530,87,347,1215,3881,1.57,6.27,21.97,70.18,5530,350,167,206,314,277,616,797,1121,596,680,406,6.33,3.02,3.73,5.68,5.01,11.14,14.41,20.27,10.78,12.3,7.34,50941,0.4919,483300,5530,0,52,286,726,1956,1577,504,171,139,119,0,0.94,5.17,13.13,35.37,28.52,9.11,3.09,2.51,2.15,5530,848,0,0,848,847,16,19,812,773,32,188,553,1113,95,647,371,1657,1091,469,97,173,119,15.33,0,0,15.33,15.32,0.29,0.34,14.68,13.98,0.58,3.4,10,20.13,1.72,11.7,6.71,29.96,19.73,8.48,1.75,3.13,2.15
"78778752","86000US78752","ZCTA5 78752","ZCTA5 78752","us","860","00","ACSSF","0038014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78752",,,,,,,,,,,,,20881,12464,2231,645,617,74,3784,1066,59.69,10.68,3.09,2.95,0.35,18.12,5.11,6305,459,2931,1115,715,377,141,403,106,58,7.28,46.49,17.68,11.34,5.98,2.24,6.39,1.68,0.92,6305,1275,1163,1684,2183,20.22,18.45,26.71,34.62,6305,410,257,456,410,533,753,1120,1006,498,699,163,6.5,4.08,7.23,6.5,8.45,11.94,17.76,15.96,7.9,11.09,2.59,38939,0.4513,275500,6305,121,177,382,1605,2779,640,239,113,36,213,1.92,2.81,6.06,25.46,44.08,10.15,3.79,1.79,0.57,3.38,6305,1238,0,33,1205,1286,113,100,1073,1120,68,491,561,964,313,567,84,1326,984,333,9,158,213,19.64,0,0.52,19.11,20.4,1.79,1.59,17.02,17.76,1.08,7.79,8.9,15.29,4.96,8.99,1.33,21.03,15.61,5.28,0.14,2.51,3.38
"78778753","86000US78753","ZCTA5 78753","ZCTA5 78753","us","860","00","ACSSF","0038015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78753",,,,,,,,,,,,,60426,35195,7439,1095,4311,36,9762,2588,58.24,12.31,1.81,7.13,0.06,16.16,4.28,13246,957,5493,3176,1775,853,317,459,104,112,7.22,41.47,23.98,13.4,6.44,2.39,3.47,0.79,0.85,13246,3367,3311,3650,2918,25.42,25,27.56,22.03,13246,442,578,550,783,680,2273,2516,2662,1176,1085,501,3.34,4.36,4.15,5.91,5.13,17.16,18.99,20.1,8.88,8.19,3.78,41699,0.4403,199600,13246,215,167,1317,3013,6346,1819,62,16,48,243,1.62,1.26,9.94,22.75,47.91,13.73,0.47,0.12,0.36,1.83,13246,2036,0,100,1936,2936,59,175,2702,2497,148,899,1450,2596,595,1665,336,2752,2260,492,0,186,243,15.37,0,0.75,14.62,22.17,0.45,1.32,20.4,18.85,1.12,6.79,10.95,19.6,4.49,12.57,2.54,20.78,17.06,3.71,0,1.4,1.83
"78778754","86000US78754","ZCTA5 78754","ZCTA5 78754","us","860","00","ACSSF","0038016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78754",,,,,,,,,,,,,26433,13881,4552,216,3579,147,2933,1125,52.51,17.22,0.82,13.54,0.56,11.1,4.26,3957,220,1486,891,691,156,279,153,41,40,5.56,37.55,22.52,17.46,3.94,7.05,3.87,1.04,1.01,3957,481,969,962,1545,12.16,24.49,24.31,39.04,3957,203,114,83,230,207,232,531,1038,527,511,281,5.13,2.88,2.1,5.81,5.23,5.86,13.42,26.23,13.32,12.91,7.1,57826,0.4104,223700,3957,24,36,78,373,2291,936,170,8,0,41,0.61,0.91,1.97,9.43,57.9,23.65,4.3,0.2,0,1.04,3957,610,0,0,610,439,24,49,366,531,0,318,213,1017,158,602,257,1319,960,296,63,0,41,15.42,0,0,15.42,11.09,0.61,1.24,9.25,13.42,0,8.04,5.38,25.7,3.99,15.21,6.49,33.33,24.26,7.48,1.59,0,1.04
"78778756","86000US78756","ZCTA5 78756","ZCTA5 78756","us","860","00","ACSSF","0038017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78756",,,,,,,,,,,,,8694,7616,338,22,305,0,94,319,87.6,3.89,0.25,3.51,0,1.08,3.67,2456,142,1111,467,326,59,131,143,66,11,5.78,45.24,19.01,13.27,2.4,5.33,5.82,2.69,0.45,2456,76,189,450,1741,3.09,7.7,18.32,70.89,2456,24,88,165,80,92,257,332,506,272,424,216,0.98,3.58,6.72,3.26,3.75,10.46,13.52,20.6,11.07,17.26,8.79,62083,0.4549,537700,2456,122,46,120,310,1055,445,188,85,55,30,4.97,1.87,4.89,12.62,42.96,18.12,7.65,3.46,2.24,1.22,2456,322,0,53,269,340,0,27,313,322,10,72,240,506,128,231,147,912,664,232,16,24,30,13.11,0,2.16,10.95,13.84,0,1.1,12.74,13.11,0.41,2.93,9.77,20.6,5.21,9.41,5.99,37.13,27.04,9.45,0.65,0.98,1.22
"78778757","86000US78757","ZCTA5 78757","ZCTA5 78757","us","860","00","ACSSF","0038018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78757",,,,,,,,,,,,,25706,20902,460,0,688,0,2921,735,81.31,1.79,0,2.68,0,11.36,2.86,4925,253,1780,1014,957,180,275,303,107,56,5.14,36.14,20.59,19.43,3.65,5.58,6.15,2.17,1.14,4925,724,638,1188,2375,14.7,12.95,24.12,48.22,4925,222,114,369,201,204,593,833,807,530,670,382,4.51,2.31,7.49,4.08,4.14,12.04,16.91,16.39,10.76,13.6,7.76,48330,0.4616,416300,4925,91,70,156,799,2423,817,285,125,52,107,1.85,1.42,3.17,16.22,49.2,16.59,5.79,2.54,1.06,2.17,4925,793,0,0,793,797,0,37,760,795,35,199,561,807,16,597,194,1513,1021,462,30,113,107,16.1,0,0,16.1,16.18,0,0.75,15.43,16.14,0.71,4.04,11.39,16.39,0.32,12.12,3.94,30.72,20.73,9.38,0.61,2.29,2.17
"78778758","86000US78758","ZCTA5 78758","ZCTA5 78758","us","860","00","ACSSF","0038019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78758",,,,,,,,,,,,,48993,31780,4220,554,2985,0,8403,1051,64.87,8.61,1.13,6.09,0,17.15,2.15,15021,1235,6608,3101,1842,692,780,451,172,140,8.22,43.99,20.64,12.26,4.61,5.19,3,1.15,0.93,15021,2124,3545,3690,5662,14.14,23.6,24.57,37.69,15021,668,629,683,592,1014,1785,2367,3226,1544,1616,897,4.45,4.19,4.55,3.94,6.75,11.88,15.76,21.48,10.28,10.76,5.97,48567,0.4204,222400,15021,124,362,911,2673,7174,3132,455,39,0,151,0.83,2.41,6.06,17.8,47.76,20.85,3.03,0.26,0,1.01,15021,2130,13,58,2059,2799,78,64,2657,2367,58,900,1409,3181,479,1529,1173,4015,3157,764,94,378,151,14.18,0.09,0.39,13.71,18.63,0.52,0.43,17.69,15.76,0.39,5.99,9.38,21.18,3.19,10.18,7.81,26.73,21.02,5.09,0.63,2.52,1.01
"78778759","86000US78759","ZCTA5 78759","ZCTA5 78759","us","860","00","ACSSF","0038020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787","78759",,,,,,,,,,,,,43298,34572,1606,36,4898,13,727,1446,79.85,3.71,0.08,11.31,0.03,1.68,3.34,11099,593,4158,2221,1777,601,412,797,316,224,5.34,37.46,20.01,16.01,5.41,3.71,7.18,2.85,2.02,11099,121,1031,3449,6498,1.09,9.29,31.07,58.55,11099,194,230,197,357,383,909,1692,3046,1549,1583,959,1.75,2.07,1.77,3.22,3.45,8.19,15.24,27.44,13.96,14.26,8.64,61778,0.4417,444100,11099,7,74,85,1176,6211,2461,619,76,245,145,0.06,0.67,0.77,10.6,55.96,22.17,5.58,0.68,2.21,1.31,11099,863,0,9,854,1261,0,65,1196,1638,23,405,1210,3028,412,1977,639,4091,2809,1080,202,73,145,7.78,0,0.08,7.69,11.36,0,0.59,10.78,14.76,0.21,3.65,10.9,27.28,3.71,17.81,5.76,36.86,25.31,9.73,1.82,0.66,1.31
