,Dem: Median Age,Dem: % <18,Dem: Pop,Div: % NH White,Div: % NH Black,Div: % NH Asian,Div: Max % One Race,Comp: % Married,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: Median House Costs,Inc: Gini Index,Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Public Trans to Work,Y: % built pre-1970,Y: % built pre-1940,res_permit_per_cap,runaway_child_crime_per_cap
15,28.8,0.34972000861511954,18572.0,0.19174025414602627,0.0927202239931079,0.013891880249838466,0.6750484600473832,0.5116332465942139,0.6546572934973638,0.4947275922671353,1068.0,0.3716,0.01056861341993725,0.6347934334396639,1.4374890592724854,2.9659349508104893,0.3336751135198477,0.004097760866383726,0.04987012987012987,0.004155844155844156,0.02191471031660564,0.0019384018953262977
16,33.9,0.1371009942438514,5733.0,0.6050933193790337,0.12977498691784406,0.02442002442002442,0.6050933193790337,0.2873877391643889,0.6976144422952933,0.4945196647324307,996.0,0.4345,0.04118268215417107,0.7728082327330299,1.2722842880912764,2.2031138578559544,0.203013698630137,0.07616438356164383,0.7730609639323333,0.09032875837855091,0.06680620966335252,0.0013954299668585382
17,31.6,0.32986840159692443,67630.0,0.43622652668933903,0.1480851693035635,0.09899452905515303,0.43622652668933903,0.566916367367881,0.7816642120765832,0.5500736377025037,1423.0,0.3667,0.027338172745990954,0.7728048189725985,1.3600428949074768,2.2111576637238763,0.31254671011330004,0.005141541864705707,0.030751708428246014,0.00442439109865078,0.003445216619843265,1.4786337424220021e-05
18,36.4,0.19847796108074978,19579.0,0.8140865212727922,0.012309106695949742,0.04816384902191123,0.8140865212727922,0.48688190629051176,0.7051671732522796,0.4566869300911854,1647.0,0.5452,0.047476674055363675,0.7026017677082037,1.161164782727735,1.9006727422067509,0.1942042755344418,0.057862107833928235,0.6306163021868787,0.20427435387673956,0.10475509474436896,0.0002553756575923183
19,30.6,0.2875675675675676,11100.0,0.10738738738738739,0.3137837837837838,0.006666666666666667,0.5613513513513514,0.3035415171093563,0.855581947743468,0.6536817102137767,828.0,0.4606,0.010719193770041227,0.5929696969696969,1.8257196639272761,2.8609338414214225,0.17669809040367415,0.09813874788494077,0.48699132755170116,0.03824772070269068,0.04171171171171171,0.007837837837837838
20,30.5,0.24541597211698743,13198.0,0.6597211698742234,0.03311107743597515,0.11812395817548113,0.6597211698742234,0.48889527091709745,0.6646979865771812,0.327248322147651,1146.0,0.4402,0.08919250844335277,0.82555879494655,1.2621336677348938,2.0151874042078863,0.2040167789500445,0.0,0.01202239789196311,0.00230566534914361,0.019851492650401575,0.0006061524473405061
21,31.8,0.15931372549019607,41616.0,0.6142589388696655,0.03873510188389081,0.0132641291810842,0.6142589388696655,0.30155365261777917,0.7306433193757137,0.48184240578606774,996.0,0.4819,0.06065477930429699,0.7930569219957836,1.4437185639128172,1.6033416199340926,0.12240672006251221,0.06655535277443404,0.3744211209694871,0.06241073360744428,0.053777393310265285,0.013576509034986544
22,32.8,0.29231024746719814,6021.0,0.14947683109118087,0.30792227204783257,0.030061451586115263,0.49725959142999504,0.5092718227046585,0.7865497076023392,0.6111111111111112,1145.0,0.281,0.012719665271966527,0.7821216278006401,1.469841968246984,2.695009716569501,0.311727363848981,0.03942532576010692,0.12569060773480664,0.012430939226519336,0.03471184188672978,0.0013286829430327188
23,35.5,0.33477470702513,15957.0,0.7117252616406593,0.01723381588017798,0.06761922667168015,0.7117252616406593,0.7442396313364056,0.5506072874493927,0.3684210526315789,2334.0,0.3427,0.03148206918438591,0.6905575539568345,1.1809879743211067,1.2296181319509327,0.33337863549877683,0.0,0.0,0.0,0.07225668985398258,0.00037601052829479227
24,36.2,0.22692307692307692,780.0,0.22564102564102564,0.08205128205128205,0.0,0.6871794871794872,0.4180327868852459,0.835820895522388,0.6865671641791045,660.0,0.4624,0.01078167115902965,0.559016393442623,2.04332,3.11252,0.16312056737588654,0.0,0.2392638036809816,0.0705521472392638,0.026923076923076925,0.0038461538461538464
25,33.5,0.30245084837058983,22278.0,0.625100996498788,0.05027381273004758,0.1708411886165724,0.625100996498788,0.6601244036475633,0.5961746661854926,0.2959220498015157,1596.0,0.3437,0.06927573294364782,0.7902442063294294,1.284956670445593,2.341179409334589,0.1637401977497443,0.021053528810092054,0.00639342390683868,0.0012558511245575978,0.02428404704192477,0.0002244366639734267
26,39.8,0.2742013164231819,12458.0,0.8409054422860812,0.011879916519505538,0.0305024883608926,0.8409054422860812,0.7345855884537833,0.7312661498708011,0.3979328165374677,1993.0,0.3628,0.020258725896997804,0.674894901368977,1.2136334317819195,2.849339715517534,0.41850594227504245,0.0035647598030894585,0.044718229523157654,0.0031941592516541184,0.0016053941242575051,0.0
27,32.9,0.2845435920783064,13179.0,0.34160406707640945,0.06419303437286593,0.04013961605584642,0.5294787161393125,0.4449989814626197,0.7786366830639494,0.4708362614195362,1225.0,0.4679,0.01777743573957211,0.7670232462456285,1.4463957079135343,1.9086995851398982,0.20996021806394577,0.007364854912358227,0.03487460815047022,0.0021551724137931034,0.07731997875407846,0.0027316184839517414
28,34.8,0.24588328865584588,33947.0,0.6631219253542286,0.043243880166141335,0.07249536041476419,0.6631219253542286,0.5557633330840003,0.6755453020134228,0.3361996644295302,1433.0,0.3658,0.03123399897593446,0.7828219459336146,1.2958599450197392,1.716768979558091,0.20720812701005667,0.0053565962656871744,0.012442208322001632,0.0010198531411476747,0.03263911391286417,0.0013550534656965269
29,37.4,0.1694170881022092,22542.0,0.703797356046491,0.017256676426226598,0.029766657794339454,0.703797356046491,0.44693898763122336,0.7325186693822132,0.5302104548540394,994.0,0.4235,0.03298838628044647,0.7347896355768729,1.4942427961891402,1.7884739026243497,0.12546267735965452,0.051426368542791055,0.6739519885345754,0.01092798280186313,0.0744388253038772,0.001419572353828409
30,27.5,0.32503065419661964,41593.0,0.1464188685596134,0.07821027576755704,0.003125525929843964,0.7633736446036593,0.41177436301549775,0.8229583095374072,0.5689605939463164,950.0,0.3831,0.02652945386342884,0.7330417227456258,1.6488406721974047,2.8744097000638162,0.22418575978629404,0.04324379846951877,0.07010075209308926,0.0102880658436214,0.021710383958839227,0.004928713966292405
31,31.8,0.2309443150539911,37784.0,0.5400698708448021,0.0441456701249206,0.029562777895405463,0.5400698708448021,0.5040639617821716,0.7621754784915672,0.4521508432821679,1342.0,0.3746,0.029129883102508032,0.7961551320628553,1.3202525472884532,2.0870312860919333,0.24877673069952883,0.008788221970554927,0.048008693984529824,0.00894968995716934,0.04928011856870633,0.0019849671818759265
32,35.9,0.1555584483207498,7682.0,0.8272585264254101,0.027987503254360842,0.0315022129653736,0.8272585264254101,0.4076749435665914,0.7010893246187364,0.4344226579520697,989.0,0.4382,0.05278514588859416,0.7839310031774852,1.1660309781850318,2.8897390576305875,0.10092514718250631,0.09915966386554621,0.644340723453909,0.126487747957993,0.09099192918510804,0.001041395469929706
33,29.5,0.3449524981204292,14631.0,0.3258150502358007,0.1946551841979359,0.012165949012370994,0.4619643223293008,0.5869821323385038,0.7793594306049823,0.42704626334519574,1364.0,0.3921,0.014801823921431078,0.7117847138855542,1.5367563761060592,2.340375371237868,0.33724159210120336,0.004627487274409995,0.09459726894913913,0.026123095190975658,0.0002733921126375504,6.83480281593876e-05
34,31.7,0.22369005328596803,27024.0,0.6151939017169923,0.08492451154529307,0.09291740674955595,0.6151939017169923,0.4392349279905502,0.7407680945347119,0.4016248153618907,1162.0,0.3827,0.04777105945093326,0.8124712167265359,1.3249832136769795,2.261401787097774,0.18858345715700842,0.01163798440014857,0.013121924548933843,0.0010153870186674998,0.022461515689757253,0.0009251036116044997
35,38.5,0.33216538192011213,1427.0,0.42186405045550107,0.001401541695865452,0.0,0.5767344078486335,0.7868217054263565,0.42857142857142855,0.1836734693877551,1005.0,0.4431,0.004204625087596356,0.7217573221757322,1.0515548281505729,-54554.3736497545,0.29411764705882354,0.0,0.178125,0.01875,0.0,0.000700770847932726
36,30.2,0.2775452810606314,29869.0,0.26268037095316216,0.2670327094981419,0.018514178579798455,0.4375104623522716,0.39803886769012337,0.7306380905991232,0.5155057639227147,870.0,0.4504,0.025724896930048723,0.716423291869479,1.723189698638638,2.4651126711398983,0.23062585131550647,0.07797047441593809,0.48601743707846684,0.006004277019246587,0.04968361846730724,0.007164618835582041
37,27.1,0.35066268890301755,20447.0,0.08969530982540226,0.30160903800068467,0.0,0.5999413116838656,0.36613950861338607,0.8291800643086816,0.6668006430868167,1001.0,0.4144,0.03649052841475573,0.643975298003734,1.6354000354798652,2.6935870143693452,0.2635110406246188,0.025243902439024392,0.07817375595335851,0.010839218262440466,0.03193622536313396,0.004988506871423681
38,31.6,0.1885307212822796,28075.0,0.5639180765805877,0.07839715048975958,0.13966162065894924,0.5639180765805877,0.44269558612541143,0.6898101174083201,0.3931004493404841,1132.0,0.3794,0.07143894293596631,0.792016806722689,1.2823441952670054,2.0810308511956386,0.20185845362632224,0.00904950957496497,0.03918063314711359,0.0009683426443202979,0.023793410507569012,0.0017809439002671415
39,39.2,0.17178086593300668,24898.0,0.8056068760543016,0.01349505984416419,0.08643264519238493,0.8056068760543016,0.534995522458406,0.6892357591729171,0.46523413744171904,1304.0,0.5166,0.0722672064777328,0.6624386056935768,1.241542932837739,1.3368393997508847,0.20471596998928188,0.04874502601775329,0.28602233346168654,0.01162880246438198,0.08864165796449514,0.0006827857659249739
40,43.7,0.22948173829876262,16729.0,0.8070416641759818,0.00179329308386634,0.022894375037360273,0.8070416641759818,0.6004679730915472,0.7037331215250199,0.4837172359015091,1583.0,0.4615,0.015183466891606916,0.646923817279929,1.3504668800140283,1.5618122835474113,0.33772469835016006,0.003939916276779119,0.0810206497435223,0.009338419045113771,0.01781337796640564,0.0
41,25.3,0.23550331139930578,46959.0,0.1991950424838689,0.09455056538682681,0.04107838752954705,0.6470112225558466,0.249543991416309,0.7958014038251014,0.5934702814089767,818.0,0.449,0.04127053192646579,0.7807344187437145,1.5751594787634262,2.812223979063301,0.14950437317784257,0.12982878440812207,0.1419588875453446,0.004788391777509069,0.011052194467514214,0.0033646372367384316
42,41.7,0.2562132173782659,26677.0,0.8582299358998388,0.006559958016268696,0.05337931551523784,0.8582299358998388,0.6472001130316017,0.6624876278455956,0.35235895743978884,1955.0,0.5009,0.03862319663750994,0.6531602980052872,1.3019547252186485,0.976427062809191,0.31351393309011877,0.005347179169249845,0.1130154863406995,0.003828084217852793,0.043070810061101326,0.00011245642313603479
43,29.9,0.23728050427735253,13326.0,0.3319825904247336,0.18257541647906347,0.12772024613537444,0.3319825904247336,0.4797889380947894,0.7062911485003658,0.42611558156547186,1095.0,0.3542,0.05001531862745098,0.7755684520978023,1.3758359472095638,2.5127241522163697,0.17865183419414646,0.031117584745762712,0.02709201667201026,0.009778775248477076,0.07038871379258592,0.0018009905447996398
44,35.0,0.3617148405407424,13389.0,0.7719023078646651,0.015012323549182164,0.0984390171035925,0.7719023078646651,0.7250728209724401,0.6234096692111959,0.4707379134860051,2487.0,0.3921,0.09117265583276112,0.7310972143263218,1.1292588010927271,0.43430750992216893,0.1811339688911189,0.0,0.03978561121418264,0.0020614306328592042,0.027335872731346626,0.0
45,20.8,0.02977204244726844,30532.0,0.6232149875540417,0.029182497052273024,0.15305253504519847,0.6232149875540417,0.05650925121902345,0.7997803806734992,0.7309663250366032,1122.0,0.6686,0.07607946150057462,0.44970414201183434,2.345516511928546,2.9673287107768247,0.27886323268206037,0.074545291640534,0.3554795171561639,0.1406710388746317,0.013101008777675881,6.550504388837941e-05
46,37.4,0.17259723964868257,39850.0,0.7046173149309912,0.03475533249686324,0.1239146800501882,0.7046173149309912,0.4784790071296541,0.6400146708233999,0.3926279112415184,1123.0,0.4577,0.047954758704638244,0.7621607174674824,1.3344520965914044,1.8121567430912737,0.1799873337555415,0.02653896460064976,0.05068991950939057,0.0018685320045994634,0.04439146800501882,0.0005771643663739022
47,30.6,0.20879698170877312,20939.0,0.4633936673193562,0.13195472563159655,0.086202779502364,0.4633936673193562,0.41678643288301237,0.7424759540800496,0.478746509463233,990.0,0.399,0.05415936099746737,0.7729553144323883,1.3865650846352238,2.2541724720600005,0.1280163599182004,0.011288343558282208,0.021890740023246803,0.0,0.004584746167438751,0.0
48,44.4,0.18023680748428592,6841.0,0.7447741558251718,0.001900306972664815,0.061394532963017105,0.7447741558251718,0.5997602329165953,0.5714285714285714,0.22014051522248243,1386.0,0.3503,0.02063983488132095,0.6922141119221411,1.3216589861751151,2.2373626373626374,0.2916547175222254,0.03785488958990536,0.06449532408900355,0.004514672686230248,0.029089314427715247,0.000438532378307265
49,39.5,0.22829012869206092,27119.0,0.6848703860761828,0.03145396216674656,0.1008149268040857,0.6848703860761828,0.5906325489845218,0.7272982062780269,0.4195627802690583,1363.0,0.44,0.027696683883524215,0.6998400731094356,1.321206075165927,1.7576041369762612,0.26389282676495607,0.013891842086611383,0.01949367088607595,0.004556962025316456,0.035694531509273944,0.0008112393524834986
50,29.6,0.2806773060476481,52384.0,0.20366905925473427,0.12158292608430055,0.060762828344532685,0.5961553145998778,0.42131915432333206,0.7787814381863266,0.5270988310308182,894.0,0.4055,0.022355507088331516,0.7576829424580289,1.962007966762325,2.5801601918876087,0.20428978551072446,0.049493813273340834,0.13751714677640603,0.009455222418185381,0.015959071472205252,0.0034934331093463655
51,30.4,0.32030890400450057,19553.0,0.2076407712371503,0.08847747148775124,0.011404899503912443,0.6684907686799979,0.4735248556541332,0.65876052027544,0.4973221117061974,1062.0,0.3686,0.010975357216815076,0.6518074010572938,1.4691751934572927,2.8395496387574726,0.36049121880364454,0.005013854070457844,0.058343057176196034,0.002500416736122687,0.043727305272848155,0.0016877205543906306
52,33.1,0.131592164741336,5973.0,0.6248116524359618,0.13527540599363805,0.026619789050728277,0.6248116524359618,0.27472118959107805,0.6984984984984985,0.4624624624624625,1059.0,0.421,0.03870858688302908,0.7848914069877243,1.3408201620605724,2.3328403734171363,0.13977362463806264,0.06817583574624901,0.7642585551330798,0.08808618504435994,0.07165578436296668,0.0016742005692281935
53,32.3,0.32175777976621645,70407.0,0.4367605493771926,0.14873521098754386,0.09352763219566236,0.4367605493771926,0.5756917962256771,0.77678090794904,0.5255697111071236,1393.0,0.3567,0.026549184715771806,0.7654582517286862,1.3592913462474447,2.1176871410493527,0.2941838974240499,0.007072544095147368,0.029141999499708162,0.003418660885516551,0.00102262559120542,1.4203133211186388e-05
54,36.4,0.19559200925879333,19873.0,0.8168369144064812,0.018115030443315052,0.04730035726865597,0.8168369144064812,0.4802619610696744,0.7057516662552457,0.44161935324611207,1732.0,0.5371,0.04425946604405644,0.7135009765625,1.1703034041404834,1.8732025135895756,0.19444698145949402,0.05048948513415519,0.5956886461178307,0.19362075692547795,0.10597292809339305,0.0005031952900920847
55,31.2,0.27885131508319916,11178.0,0.11075326534263732,0.33646448380747895,0.005814993737699052,0.524601896582573,0.3318448883666275,0.8188679245283019,0.6023584905660377,857.0,0.4613,0.0309569334425931,0.5778279467680608,1.4648364683951873,2.7421199796644635,0.20014936519790888,0.07740014884644009,0.4988779174147217,0.03859964093357271,0.04276256933261764,0.004920379316514582
56,29.5,0.22840890882871334,12482.0,0.6412433904822945,0.02876141643967313,0.1177695882070181,0.6412433904822945,0.47402985074626863,0.6678852643419573,0.3228346456692913,1159.0,0.4276,0.09804397025541546,0.802133655394525,1.2514704530833562,1.9849738075544527,0.18789679859516412,0.0,0.015408587257617729,0.0024238227146814403,0.02771991668001923,0.0006409229290177856
57,31.4,0.15922223021410248,41709.0,0.632884988851327,0.03337409192260663,0.01587187417583735,0.632884988851327,0.2890949079874161,0.7297196261682243,0.48590654205607475,1066.0,0.4806,0.06467214310017985,0.7893865409440423,1.3615857456199734,1.4514879904681957,0.1252884803442206,0.06313337216074548,0.3728915146844764,0.06867026286497131,0.05339375194802081,0.01800570620249826
58,31.9,0.2782152230971129,6477.0,0.1662806855025475,0.3473830477072719,0.0,0.45962637023313263,0.4333812358858551,0.7790262172284644,0.6142322097378277,1156.0,0.2939,0.019076146933627622,0.7958419958419959,1.379153044932715,2.5732532502090777,0.40095040095040096,0.049005049005049005,0.13473684210526315,0.010526315789473684,0.056198857495754206,0.0003087849312953528
59,35.6,0.3433268286913843,16911.0,0.7142096860031932,0.01070309266158122,0.07143279522204482,0.7142096860031932,0.7497450713800136,0.5606060606060606,0.5340909090909091,2283.0,0.3527,0.024242424242424242,0.6979283074013582,1.1949759720401922,1.2731178098150575,0.29018843404808314,0.001949317738791423,0.009001058948111542,0.0,0.07231979185145763,0.0003547986517651233
60,32.4,0.2807991120976693,901.0,0.2619311875693674,0.029966703662597113,0.0,0.7014428412874584,0.3663663663663664,0.6923076923076923,0.5384615384615384,701.0,0.4339,0.017142857142857144,0.6291291291291291,1.6133102602927392,2.779111687937126,0.3405994550408719,0.0,0.21921921921921922,0.018018018018018018,0.017758046614872364,0.003329633740288568
61,32.1,0.2529003423354888,21032.0,0.25713198934956255,0.15191137314568276,0.015595283377710156,0.5630467858501331,0.29904796336466616,0.7262647262647263,0.5001155001155001,827.0,0.4817,0.025272666122135204,0.6629841036027742,1.5693433560036592,2.3492025613490832,0.1973656029128293,0.07775653282345443,0.5917931422147273,0.22113546936481168,0.06271395968048687,0.004516926588056296
62,34.8,0.18043593058615728,54917.0,0.5268678187082324,0.03929566436622539,0.015113717063932844,0.5268678187082324,0.38416340235030777,0.7474879189997699,0.4713507708828718,1064.0,0.3993,0.04473893062143556,0.7676949815337824,1.4667984685872089,2.3756040921358186,0.2120440251572327,0.04436432042639912,0.17425413510588963,0.005487710619879425,0.033468689112660925,0.0024764644827649
63,30.0,0.34822277133624785,15783.0,0.2707976937210923,0.22441867832477982,0.01064436418931762,0.4820376354305265,0.5752060128588246,0.791025641025641,0.5217948717948718,1373.0,0.3835,0.014761347379373131,0.725759970251929,1.5512243261580214,2.3370751865786716,0.3494923494923495,0.0041446334143204235,0.08274102423911063,0.007836704938946601,0.0002534372426028005,6.335931065070012e-05
64,32.4,0.22888621227150346,28228.0,0.6142482641349015,0.09816494261017429,0.09582683859997165,0.6142482641349015,0.4213341450687076,0.7390937236138474,0.3982549957782156,1138.0,0.4086,0.044689932211900575,0.804242880552726,1.3641542964666526,2.3048818733012753,0.19907518616382416,0.014591089227813138,0.0168130869433505,0.0012874886398061194,0.024372963015445656,0.0003542581833640357
65,38.3,0.3197437390797903,1717.0,0.34769947582993593,0.026208503203261502,0.0,0.6260920209668026,0.5904907975460123,0.45348837209302323,0.3372093023255814,890.0,0.49,0.0110658124635993,0.6167076167076168,1.2089558935702427,2.0986673845739667,0.32405891980360063,0.0,0.1613394216133942,0.0273972602739726,0.0005824111822947001,0.0
66,30.3,0.273073324945966,30999.0,0.2775895996645053,0.2342978805767928,0.017839285138230264,0.45530500983902705,0.3913871951219512,0.7581880397588399,0.541795665634675,890.0,0.4558,0.024154273574113417,0.6983206631447837,1.7596949724095647,2.3954245861434704,0.23956303924297245,0.06915004517339635,0.4625984251968504,0.009678477690288715,0.047807993806251815,0.006709893867544114
67,26.4,0.3672094847072934,21677.0,0.07671725792314435,0.2883701619227753,0.0,0.6289154403284587,0.36726804123711343,0.8320033599328014,0.7055858882822343,1038.0,0.43,0.029404823712653985,0.6355256774551251,1.6684548860010175,2.7626138833649354,0.2429270621941029,0.03532219570405728,0.07159054097829608,0.004373177842565598,0.026571942611985054,0.0033676246713106057
68,32.8,0.17957907311759952,28461.0,0.5550753662907136,0.08003935209585046,0.14286216225712378,0.5550753662907136,0.45945723005856637,0.6545900692840647,0.38928983833718245,1172.0,0.3833,0.06518396681803554,0.7852619217380363,1.3195332800319808,2.044773136118329,0.20847486901951753,0.010180019554839824,0.042819843342036555,0.0020887728459530026,0.021327430518955765,0.0008081233969291311
69,27.6,0.32610696860903987,43452.0,0.1443201693823069,0.0724247445457056,0.004050446469667679,0.7671913835956918,0.4175254473035342,0.8219789716260982,0.5663257957655192,993.0,0.3894,0.025269145785341545,0.733410605621559,1.7890363988042906,2.8271056796201863,0.25618602802345225,0.045797734949334395,0.07569409926862174,0.008023858552865156,0.0197229126392341,0.004303599374021909
70,32.1,0.23422685529908166,40290.0,0.5489203276247208,0.047604864730702405,0.03253909158600149,0.5489203276247208,0.4631785970717697,0.7584363514868026,0.4447043100567992,1322.0,0.3785,0.025386369394476818,0.7876178761787618,1.3419561533573396,2.0317464520228765,0.2591787019314425,0.009474553435612152,0.05104903635032935,0.009087582337155405,0.05889798957557706,0.001563663440059568
71,35.5,0.14677419354838708,8060.0,0.823076923076923,0.02617866004962779,0.04714640198511166,0.823076923076923,0.40305539691604797,0.6701655228098506,0.4271295922486879,1081.0,0.428,0.051495645588792126,0.7691535150645624,1.1864182559805976,1.4608973652298534,0.14659159461089885,0.07071112896745681,0.6371308016877637,0.1314679102820342,0.08188585607940446,0.0004962779156327543
72,38.2,0.2566169393647738,8312.0,0.8179740134744947,0.0019249278152069298,0.08878729547641963,0.8179740134744947,0.5997810447294338,0.7005887300252313,0.3641715727502103,2093.0,0.4798,0.03117071402682131,0.747261470074615,1.5603694954965335,1.366307541625857,0.3066397487662629,0.002018842530282638,0.013974737973662993,0.0,0.06749278152069298,0.0
73,39.7,0.3195235083280624,9486.0,0.8028673835125448,0.0,0.09888256377819946,0.8028673835125448,0.6849723286504895,0.45098039215686275,0.27450980392156865,2223.0,0.4683,0.028580535486612834,0.6481098641464855,1.589025738442614,2.425906606667393,0.3422626165988998,0.0,0.11336032388663968,0.01494861413889754,0.018342820999367487,0.0
74,28.3,0.099581589958159,14340.0,0.749302649930265,0.01687587168758717,0.05564853556485356,0.749302649930265,0.21083511124657117,0.7598202396804261,0.5367842876165113,1002.0,0.5027,0.08775639670120533,0.7751053236307928,1.3922422389151101,2.5897759755367944,0.15939008336989907,0.14259076450586816,0.5189468503937008,0.13016732283464566,0.055230125523012555,0.006624825662482566
75,33.8,0.03208082240340305,5642.0,0.7027649769585254,0.056894718185040764,0.08011343495214462,0.7027649769585254,0.2573355203207582,0.6731793960923623,0.4391651865008881,1584.0,0.5893,0.10416666666666667,0.7085995983202483,1.2115582552940183,2.1350712899687845,0.03821090047393365,0.04155918601318429,0.3247334754797441,0.07697228144989339,0.012761432116270826,0.0005317263381779511
76,35.1,0.2551830351854046,16882.0,0.7124155905698377,0.009892192868143584,0.05846463689136358,0.7124155905698377,0.5329408257564465,0.7042420646692377,0.4351824384455651,1361.0,0.5513,0.036168665939658305,0.6635128948573172,1.3146671041030162,1.1865324283868852,0.1661926548781996,0.0030913812291331767,0.041255838090295795,0.0018162947586922678,0.03577775145124985,0.0011254590688307073
77,30.4,0.21758881770529995,17170.0,0.2442632498543972,0.15026208503203262,0.028013977868375072,0.5656377402446127,0.35862168814246415,0.737219566016918,0.5255608679661641,770.0,0.4312,0.03809693091598531,0.76565125283074,1.7863474367175363,2.413049437996893,0.14716742272391603,0.0988929889298893,0.3824439767240312,0.02018076018323635,0.017239370995923122,0.00337798485730926
78,29.8,0.2439419133133799,45105.0,0.3208291763662565,0.13164837601152865,0.06023722425451724,0.4627868307283006,0.3869834886289615,0.7188226802470126,0.480471569492341,929.0,0.43,0.04002710639259092,0.7939236861051115,1.887598291621762,2.3485810082624834,0.20692339205243754,0.05240746806419915,0.08706569642308086,0.0024597724710464283,0.013634852011972065,0.004700144108191997
79,33.9,0.29697201667091944,23514.0,0.6093816449774603,0.04291060644722293,0.17878710555413796,0.6093816449774603,0.6415019087231497,0.6102841677943166,0.3227334235453315,1624.0,0.3364,0.08894334107127504,0.7893934060776722,1.3504258647662088,2.045831160553914,0.14772267615888682,0.026373270770973224,0.006145067486008998,0.0014265335235378032,0.031938419664880494,0.00017011142298205324
80,39.3,0.2727061015370284,12882.0,0.8143145474305232,0.012187548517310976,0.03066294053718367,0.8143145474305232,0.7100123355263158,0.6815415821501014,0.31643002028397565,2012.0,0.3782,0.013511390416339355,0.694151985822996,1.3152973530422827,2.0249054657958063,0.3902786573780874,0.004431782209559987,0.04533678756476684,0.0030224525043177895,0.004424778761061947,0.0
81,33.1,0.28358525215425906,14158.0,0.3338042096341291,0.05982483401610397,0.051843480717615485,0.5327729905353864,0.450368689733409,0.7186379928315412,0.4659498207885305,1214.0,0.4319,0.02018400969973611,0.7565632458233891,1.4820831493281181,2.0548230395558638,0.20219719093311084,0.0034756012790212705,0.027905268955388286,0.0036717459151826694,0.10333380420963413,0.0014126289023873428
82,34.9,0.24262161612049665,34391.0,0.6722689075630253,0.037567968363816116,0.06952400337297548,0.6722689075630253,0.5356973823133214,0.6856236786469344,0.3687103594080338,1449.0,0.3615,0.037755884608577664,0.7628433556050482,1.3222705040199845,1.842895228498856,0.24490214161287016,0.005274477673084801,0.011554054054054054,0.0014864864864864865,0.029542612892908028,0.0013666366200459422
83,37.9,0.17686416057751564,22718.0,0.7040672594418522,0.015494321683246765,0.02531032661325821,0.7040672594418522,0.4363683935112507,0.7472085752568111,0.509825815096025,1071.0,0.4399,0.03249742970810424,0.744920993227991,1.4601332593003886,1.7640199888950583,0.13284615384615384,0.05289052890528905,0.68212873067242,0.008989572096368213,0.06871203451008011,0.0011884849018399507
84,39.8,0.1751497005988024,24716.0,0.78799158439877,0.019380158601715488,0.08775691859524194,0.78799158439877,0.5241178991476596,0.7192177210137697,0.4883256834963081,1338.0,0.5194,0.07139066900689824,0.667228671901344,1.23800164457191,1.473416096748962,0.19207223752678299,0.06286326093606608,0.28444065431428794,0.007907589735638421,0.08112154070237902,0.00028321734908561257
85,43.2,0.2377692998204668,17824.0,0.7650359066427289,0.0016831238779174147,0.028781418312387792,0.7650359066427289,0.6196365646376011,0.7336956521739131,0.47282608695652173,1532.0,0.4889,0.01411416538614763,0.6468524106954874,1.38436721253115,1.6990922036311855,0.3311858744929611,0.00513004056311143,0.07337473070586745,0.005575972627043467,0.01941202872531418,0.0
86,25.5,0.22188367947601872,48246.0,0.21956224350205197,0.09246362392737222,0.046449446586245495,0.618621232848319,0.21696919620955873,0.7698402716639416,0.5943906426864546,837.0,0.4688,0.0381497276527467,0.7857908356640615,1.552620320855615,2.8141176470588234,0.14799759108702198,0.12081924088688463,0.14150673159553137,0.004583213978802635,0.008332296977987812,0.004124694275173072
87,41.5,0.25438954675377706,26939.0,0.8253461524184268,0.006199190764319388,0.07156910056052564,0.8253461524184268,0.6513185629303481,0.6620623193061356,0.36845486668808225,1975.0,0.5104,0.03741216923306922,0.653714122246591,1.2782580984842187,1.4514368054978246,0.309603033351389,0.005099675475197033,0.10914913875183935,0.005712801869644248,0.03867998069713056,0.00011136270834106685
88,30.3,0.22741341193809875,13570.0,0.3204863669859985,0.18069270449521002,0.15084745762711865,0.3228445099484156,0.48339313644309506,0.6948651643886221,0.4495751754710011,1143.0,0.3822,0.03410374162463299,0.7938201725897746,1.490487624676764,2.4899642901120553,0.21659343499612302,0.021705426356589147,0.029107054760730142,0.007071205393849696,0.09299926308032425,0.0012527634487840824
89,35.5,0.3698888655902705,14307.0,0.7732578458097434,0.01272104564199343,0.09414971692178654,0.7732578458097434,0.7285350858596565,0.6227027027027027,0.492972972972973,2453.0,0.3947,0.06759542256023883,0.7125254473374049,1.16311821086262,0.32236421725239617,0.19737694300518135,0.0,0.04477900019301293,0.0019301293186643506,0.03292094778779618,0.0
90,30.0,0.3223833902161547,21096.0,0.19818923018581722,0.10513841486537732,0.020572620401971938,0.6524933636708381,0.4693970273252418,0.6663993584603047,0.5116279069767442,1039.0,0.3578,0.01162290142057684,0.6160913505709411,1.6031653416964482,2.6707023557727374,0.3517523663341008,0.015976482617586912,0.04565252460074205,0.00048394902403613486,0.04048160788775123,0.0013272658323852863
