,Dem: Median Age,Dem: % <18,Dem: Pop,Div: % NH White,Div: % NH Black,Div: % NH Asian,Div: Max % One Race,Div: % Born in US,Comp: % Married,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Unt: % w/ 50+,Y: % built pre-1970,Y: % built pre-1940,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,runaway_child_crime_per_cap,Dem: Pop Density
73,39.7,0.3195235083280624,9486,0.8028673835125448,0.0,0.09888256377819946,0.8028673835125448,0.8756061564410711,0.6849723286504895,0.45098039215686275,0.27450980392156865,0.16666666666666666,2223.0,0.8327481646983722,58117.0,0.4683,0.8268168295792605,0.028580535486612834,0.6481098641464855,1.589025738442614,2.425906606667393,0.3422626165988998,0.010762975364745277,0.0,0.9023300351101181,0.0,0.11336032388663968,0.01494861413889754,0.000843348091924942,0.018342820999367487,0.0,0.0002108370229812355,0.0,0.0,586.9753259832621
74,28.3,0.099581589958159,14340,0.749302649930265,0.01687587168758717,0.05564853556485356,0.749302649930265,0.9053695955369595,0.21083511124657117,0.7598202396804261,0.5367842876165113,0.3312250332889481,1002.0,0.48023331173039535,31026.0,0.5027,0.5868048213152887,0.08775639670120533,0.7751053236307928,1.3922422389151101,2.5897759755367944,0.15939008336989907,0.12712515081715475,0.14259076450586816,0.22125729099157485,0.14296259842519685,0.5189468503937008,0.13016732283464566,0.01576011157601116,0.055230125523012555,0.07217573221757322,0.03702928870292887,0.0013249651324965133,0.006624825662482566,4098.622947238679
75,33.8,0.03208082240340305,5642,0.7027649769585254,0.056894718185040764,0.08011343495214462,0.7027649769585254,0.8606876993973768,0.2573355203207582,0.6731793960923623,0.4391651865008881,0.31261101243339257,1584.0,0.6632710809281268,76811.0,0.5893,0.6308760683760684,0.10416666666666667,0.7085995983202483,1.2115582552940183,2.1350712899687845,0.03821090047393365,0.23416451705359703,0.04155918601318429,0.36276174306734577,0.7454157782515991,0.3247334754797441,0.07697228144989339,0.30574264445232185,0.012761432116270826,0.14835164835164835,0.1639489542715349,0.006026231832683446,0.0005317263381779511,2458.0793664680523
76,35.1,0.2551830351854046,16882,0.7124155905698377,0.009892192868143584,0.05846463689136358,0.7124155905698377,0.8747186352327924,0.5329408257564465,0.7042420646692377,0.4351824384455651,0.17442895283298723,1361.0,0.7313139812088066,55802.0,0.5513,0.7583303041318309,0.036168665939658305,0.6635128948573172,1.3146671041030162,1.1865324283868852,0.1661926548781996,0.010758006677383455,0.0030913812291331767,0.5272752769597532,0.101712506486767,0.041255838090295795,0.0018162947586922678,0.026655609524937805,0.03577775145124985,0.002369387513327805,0.011787702878805829,0.0004146428148323658,0.0011254590688307073,665.1929905398397
77,30.4,0.21758881770529995,17170,0.2442632498543972,0.15026208503203262,0.028013977868375072,0.5656377402446127,0.6322655794991264,0.35862168814246415,0.737219566016918,0.5255608679661641,0.24641412283927916,770.0,0.4068627450980392,18706.0,0.4312,0.6642967176205712,0.03809693091598531,0.76565125283074,1.7863474367175363,2.413049437996893,0.14716742272391603,0.03816552451238798,0.0988929889298893,0.23837535014005604,0.152036647270026,0.3824439767240312,0.02018076018323635,0.021432731508444963,0.017239370995923122,0.022189866045428074,0.061677344205008734,0.0017472335468841002,0.00337798485730926,4078.2907696946118
78,29.8,0.2439419133133799,45105,0.3208291763662565,0.13164837601152865,0.06023722425451724,0.4627868307283006,0.675379669659683,0.3869834886289615,0.7188226802470126,0.480471569492341,0.2382709118614163,929.0,0.5205706134094151,22340.0,0.43,0.687056697537836,0.04002710639259092,0.7939236861051115,1.887598291621762,2.3485810082624834,0.20692339205243754,0.027145430723878154,0.05240746806419915,0.28850213980028533,0.08229988726042842,0.08706569642308086,0.0024597724710464283,0.02904334331005432,0.013634852011972065,0.01567453719099878,0.049994457377230905,0.0017292983039574326,0.004700144108191997,3469.3205986644593
79,33.9,0.29697201667091944,23514,0.6093816449774603,0.04291060644722293,0.17878710555413796,0.6093816449774603,0.8190865016585863,0.6415019087231497,0.6102841677943166,0.3227334235453315,0.13700947225981056,1624.0,0.871152052238806,38702.0,0.3364,0.7397902158025965,0.08894334107127504,0.7893934060776722,1.3504258647662088,2.045831160553914,0.14772267615888682,0.010274249656176685,0.026373270770973224,0.6553171641791045,0.04125973883463185,0.006145067486008998,0.0014265335235378032,0.01645828017351365,0.031938419664880494,0.0015310028068384791,0.007272263332482776,0.0006379178361826997,0.00017011142298205324,1471.8989675946157
80,39.3,0.2727061015370284,12882,0.8143145474305232,0.012187548517310976,0.03066294053718367,0.8143145474305232,0.9253997826424468,0.7100123355263158,0.6815415821501014,0.31643002028397565,0.13793103448275862,2012.0,0.8663309681849394,46334.0,0.3782,0.8696779261586803,0.013511390416339355,0.694151985822996,1.3152973530422827,2.0249054657958063,0.3902786573780874,0.0034821145932257044,0.004431782209559987,0.8871595330739299,0.0,0.04533678756476684,0.0030224525043177895,0.0011644154634373545,0.004424778761061947,0.0001552553951249806,0.0002328830926874709,7.76276975624903e-05,0.0,202.63252935828805
81,33.1,0.28358525215425906,14158,0.3338042096341291,0.05982483401610397,0.051843480717615485,0.5327729905353864,0.8214437067382399,0.450368689733409,0.7186379928315412,0.4659498207885305,0.3142174432497013,1214.0,0.6711512588891024,27794.0,0.4319,0.8572141787319022,0.02018400969973611,0.7565632458233891,1.4820831493281181,2.0548230395558638,0.20219719093311084,0.0029195050743778673,0.0034756012790212705,0.678262540841822,0.030475491096016157,0.027905268955388286,0.0036717459151826694,0.003531572255968357,0.10333380420963413,0.004167255262042662,0.017375335499364316,0.0011301031219098743,0.0014126289023873428,519.177588847845
82,34.9,0.24262161612049665,34391,0.6722689075630253,0.037567968363816116,0.06952400337297548,0.6722689075630253,0.8862202320374517,0.5356973823133214,0.6856236786469344,0.3687103594080338,0.20380549682875265,1449.0,0.8137388193202146,38495.0,0.3615,0.8056161878355259,0.037755884608577664,0.7628433556050482,1.3222705040199845,1.842895228498856,0.24490214161287016,0.009371159360917657,0.005274477673084801,0.6615384615384615,0.03804054054054054,0.011554054054054054,0.0014864864864864865,0.008810444593062138,0.029542612892908028,0.003169433863510802,0.015614550318397254,0.0011630949957837807,0.0013666366200459422,2480.102326892052
83,37.9,0.17686416057751564,22718,0.7040672594418522,0.015494321683246765,0.02531032661325821,0.7040672594418522,0.8609472664847257,0.4363683935112507,0.7472085752568111,0.509825815096025,0.2619472979008486,1071.0,0.6308890577507599,33963.0,0.4399,0.7941531446962585,0.03249742970810424,0.744920993227991,1.4601332593003886,1.7640199888950583,0.13284615384615384,0.037130996309963096,0.05289052890528905,0.5746580547112462,0.07461344839985616,0.68212873067242,0.008989572096368213,0.030416409895237258,0.06871203451008011,0.007130909411039704,0.03266132582093494,0.0017607183730962233,0.0011884849018399507,3273.953325592861
84,39.8,0.1751497005988024,24716,0.78799158439877,0.019380158601715488,0.08775691859524194,0.78799158439877,0.8729972487457517,0.5241178991476596,0.7192177210137697,0.4883256834963081,0.26960686489722613,1338.0,0.7124259367437202,57182.0,0.5194,0.7898281562512756,0.07139066900689824,0.667228671901344,1.23800164457191,1.473416096748962,0.19207223752678299,0.03120220250841236,0.06286326093606608,0.5818242510222815,0.109853477013722,0.28444065431428794,0.007907589735638421,0.019096941252629875,0.08112154070237902,0.0037222851594109077,0.014848681016345688,0.0012137886389383395,0.00028321734908561257,1869.4765854351583
85,43.2,0.2377692998204668,17824,0.7650359066427289,0.0016831238779174147,0.028781418312387792,0.7650359066427289,0.8857158886894075,0.6196365646376011,0.7336956521739131,0.47282608695652173,0.2269021739130435,1532.0,0.7502831257078143,46008.0,0.4889,0.8738261908827044,0.01411416538614763,0.6468524106954874,1.38436721253115,1.6990922036311855,0.3311858744929611,0.0054879503698401335,0.00513004056311143,0.7916194790486977,0.01191230515777468,0.07337473070586745,0.005575972627043467,0.0021880610412926393,0.01941202872531418,0.0,0.0,0.0,0.0,557.6520831145439
86,25.5,0.22188367947601872,48246,0.21956224350205197,0.09246362392737222,0.046449446586245495,0.618621232848319,0.6962235211209219,0.21696919620955873,0.7698402716639416,0.5943906426864546,0.323355552760659,837.0,0.3404709777326854,16270.0,0.4688,0.6167504116877085,0.0381497276527467,0.7857908356640615,1.552620320855615,2.8141176470588234,0.14799759108702198,0.03904547162720782,0.12081924088688463,0.15085171143269077,0.10503198701422706,0.14150673159553137,0.004583213978802635,0.018923848609211126,0.008332296977987812,0.021970733325042492,0.05894789205322721,0.0019068938357584048,0.004124694275173072,4652.153088293119
87,41.5,0.25438954675377706,26939,0.8253461524184268,0.006199190764319388,0.07156910056052564,0.8253461524184268,0.9009985522847915,0.6513185629303481,0.6620623193061356,0.36845486668808225,0.15065852875040153,1975.0,0.8507586972612879,77355.0,0.5104,0.8470623411571236,0.03741216923306922,0.653714122246591,1.2782580984842187,1.4514368054978246,0.309603033351389,0.01978055941894607,0.005099675475197033,0.7119726128793487,0.06284082056608672,0.10914913875183935,0.005712801869644248,0.021418760904265192,0.03867998069713056,0.0012249897917517355,0.006050707153197965,0.0005196926389249787,0.00011136270834106685,815.6625356544497
88,30.3,0.22741341193809875,13570,0.3204863669859985,0.18069270449521002,0.15084745762711865,0.3228445099484156,0.7602800294767871,0.48339313644309506,0.6948651643886221,0.4495751754710011,0.1606944957517547,1143.0,0.6386971145335457,27534.0,0.3822,0.7443348641120229,0.03410374162463299,0.7938201725897746,1.490487624676764,2.4899642901120553,0.21659343499612302,0.020801033591731265,0.021705426356589147,0.5208001416179855,0.0728498602203585,0.029107054760730142,0.007071205393849696,0.02159174649963154,0.09299926308032425,0.00707442888725129,0.023212969786293294,0.0008843036109064112,0.0012527634487840824,760.5360966844312
89,35.5,0.3698888655902705,14307,0.7732578458097434,0.01272104564199343,0.09414971692178654,0.7732578458097434,0.8554553714964702,0.7285350858596565,0.6227027027027027,0.492972972972973,0.21405405405405406,2453.0,0.8882546652030735,50114.0,0.3947,0.7535006041651858,0.06759542256023883,0.7125254473374049,1.16311821086262,0.32236421725239617,0.19737694300518135,0.021373056994818652,0.0,0.7969264544456641,0.04111175448755067,0.04477900019301293,0.0019301293186643506,0.00580135597959041,0.03292094778779618,0.0,0.00013979171035157615,0.0,0.0,617.3022181039171
90,30.0,0.3223833902161547,21096,0.19818923018581722,0.10513841486537732,0.020572620401971938,0.6524933636708381,0.7671596511186954,0.4693970273252418,0.6663993584603047,0.5116279069767442,0.2702485966319166,1039.0,0.6082089552238806,15029.0,0.3578,0.8155163342421199,0.01162290142057684,0.6160913505709411,1.6031653416964482,2.6707023557727374,0.3517523663341008,0.007157464212678937,0.015976482617586912,0.7784292821606255,0.0,0.04565252460074205,0.00048394902403613486,0.007773985589685248,0.04048160788775123,0.0038395904436860067,0.013272658323852863,0.00023701175578308683,0.0013272658323852863,232.49786670199
91,33.6,0.13532651455546812,6355,0.6374508261211644,0.1013375295043273,0.03839496459480724,0.6374508261211644,0.8915814319433517,0.3051626591230552,0.7348484848484849,0.4551282051282051,0.243006993006993,1087.0,0.6351486802539258,36289.0,0.4379,0.7379508458346633,0.04021704436642196,0.7851506456241033,1.1960198201109495,1.625437604351807,0.14817610062893083,0.12176100628930818,0.07018867924528302,0.4266622118275977,0.05873065993053363,0.7252920745184718,0.09377960214714241,0.020456333595594022,0.07710464201416208,0.01007081038552321,0.03021243115656963,0.0015735641227380016,0.0012588512981904013,3489.2044268423083
92,32.5,0.3155467896265892,75038,0.431168208107892,0.1448599376316,0.09984274634185346,0.431168208107892,0.8203310322769797,0.5594513031550069,0.7538075313807532,0.5385774058577406,0.32569037656903765,1392.0,0.787321568143486,28353.0,0.361,0.8540100335812272,0.0279662284339184,0.7700552733791455,1.4063576158940396,2.077471402769416,0.293105761747578,0.007323943661971831,0.0042655935613682095,0.7542062610555761,0.015632401705352912,0.026685615032370123,0.0027238275698720986,0.0029451744449478933,0.00387803512886804,0.00025320504277832564,0.0005863695727498068,1.3326581198859245e-05,2.665316239771849e-05,1277.2974145446176
93,36.2,0.1959718026183283,19860,0.8313695871097684,0.01581067472306143,0.044159113796576034,0.8313695871097684,0.9226082578046324,0.47225092699531945,0.7092091007583965,0.4650054171180932,0.21083423618634886,1706.0,0.7427164116537414,66049.0,0.5429,0.7326914259513985,0.04060318915889755,0.7350359138068635,1.1201976059281777,2.0585217556526696,0.15039696860339227,0.06766917293233082,0.05379520229144289,0.5163487738419619,0.11112168204737893,0.5732090191228237,0.19531918942060697,0.022608257804632426,0.10473313192346426,0.003071500503524673,0.011883182275931522,0.0009566968781470292,0.00025176233635448137,2798.1500147852807
94,32.2,0.26676537188643096,11482,0.1318585612262672,0.31475352726005923,0.002003135342274865,0.5296115659292806,0.8373105730708936,0.3068358940102427,0.8379942140790743,0.583413693346191,0.31292189006750243,892.0,0.4010455563853622,15789.0,0.4552,0.8080317740511915,0.02903795233892321,0.5919954904171364,1.369938602626875,2.6075231211626644,0.20924908424908426,0.06526700136923778,0.06640803286170699,0.48369429922827983,0.042126157917953246,0.47243052492280546,0.04455227172474636,0.005922313185856122,0.04938164082912384,0.019944260581780178,0.05530395401497997,0.0023515067061487547,0.00400627068454973,2354.9950167021407
95,30.3,0.23412487671648585,13181,0.6459297473636295,0.03747818830134284,0.12548365070935438,0.6459297473636295,0.8325620210909642,0.4887465863075619,0.6456422018348624,0.3388761467889908,0.11926605504587157,1175.0,0.7610005477451159,41210.0,0.4301,0.6931269634510765,0.09524174392766838,0.8047195949173593,1.1896479287454835,1.8486051592303168,0.15573132780082988,0.012679518695820935,0.0,0.36315501186781085,0.05943816375471052,0.012161699212058924,0.0025693730729701952,0.024656702829830818,0.03641605341021167,0.003262271451331462,0.01486988847583643,0.0007586677793794097,0.0002276003338138229,869.922418670341
96,31.6,0.15267030167384937,41999,0.6611347889235458,0.03204838210433582,0.0163337222314817,0.6611347889235458,0.9044501059549037,0.2703075057863992,0.7273056844547564,0.4949245939675174,0.2249854988399072,1108.0,0.5963043273310078,37301.0,0.4778,0.6822664255575648,0.06312236286919831,0.8007055163602023,1.3994140894895393,1.8157974739518559,0.11683848797250859,0.061049922410204,0.05605389652170622,0.3498632978221929,0.16283907118903085,0.3704631319777561,0.07641040879568706,0.036477058977594706,0.059953808424010095,0.009404985832996024,0.03211981237648515,0.001023833900807162,0.017857568037334223,3647.9428404146292
97,31.7,0.28963153384747214,8169,0.14750887501530174,0.2685763251315951,0.004039662137348513,0.567511323295385,0.798996205165871,0.45481191988275527,0.7780126849894292,0.4989429175475687,0.10993657505285412,1172.0,0.6742424242424242,18279.0,0.286,0.8690043832185348,0.022417031934877898,0.77204051137307,1.5813074233677535,2.610781364338564,0.45605812045933913,0.0,0.03726271385048043,0.8009259259259259,0.0,0.13492675404780263,0.00963762528912876,0.0033051781123760557,0.04137593340678174,0.0014689680499449136,0.0053862161831313505,0.0004896560166483046,0.0006120700208103807,303.04793035871
