year,1 year,5 years,zipcode,Dem: Median Age,Dem: % <18,Dem: Pop,Dem: Pop Density,Div: % NH White,Div: % Black,Div: % Latino,Div: Diversity  Score,Div: % Born in US,Ed: % Less than HS,Ed: % w/ Grad,Comp: % Married,Comp: % Fam HHs,Hsg: % Paying >20% Income on Housing,Hsg: % Paying >30% Income on Housing,Hsg: % Paying >40% Income on Housing,Hsg: Median House Costs,Inc: Income >40K,Inc: Income >60K,Inc: Income >100K,Inc: PC Income,Inc: Gini Index,Mob: % Same House (1y),Mob: % From Out of State (1y),Occ: % in Labor Force,Occ: % in mgmt/bus/science/arts,Occ: % in serv/construct/prod,Trns: % w/ 3+ Vehicles,Trns: % Walk/Bike to Work,Trns: % Public Trans to Work,Hsg: % Owner Occupied,Hsg: % Renter Occupied,Unt: % w/ 1,Unt: % w/ 5+,Unt: % w/ 50+,Unt: % w/ 3+bdrm,Unt: % w/ 1bdrm,Y: % built pre-1970,Y: % built pre-1940,Y: median yr built,com_permit_per_cap,res_permit_per_cap,assault_crime_per_cap,criminal_activity_crime_per_cap,identity_theft_crime_per_cap,narcotics_crime_per_cap,public_intoxication_crime_per_cap,runaway_child_crime_per_cap,theft_crime_per_cap,warrent_arrest_crime_per_cap,1Y: Inc: Median Income Past 12m,1Y: Ed: % w/ BA,1Y: Hsg: Median Gross Rent,1Y: Hsg: Median House Val,5Y: Inc: Median Income Past 12m,5Y: Ed: % w/ BA,5Y: Hsg: Median Gross Rent,5Y: Hsg: Median House Val,1Y CHG: Inc: Median Income Past 12m,5Y CHG: Inc: Median Income Past 12m,1Y CHG > Median Inc: Median Income Past 12m,5Y CHG > Median Inc: Median Income Past 12m,1Y CHG > 75th Inc: Median Income Past 12m,5Y CHG > 75th Inc: Median Income Past 12m,1Y CHG: Ed: % w/ BA,5Y CHG: Ed: % w/ BA,1Y CHG > Median Ed: % w/ BA,5Y CHG > Median Ed: % w/ BA,1Y CHG > 75th Ed: % w/ BA,5Y CHG > 75th Ed: % w/ BA,1Y CHG: Hsg: Median Gross Rent,5Y CHG: Hsg: Median Gross Rent,1Y CHG > Median Hsg: Median Gross Rent,5Y CHG > Median Hsg: Median Gross Rent,1Y CHG > 75th Hsg: Median Gross Rent,5Y CHG > 75th Hsg: Median Gross Rent,1Y CHG: Hsg: Median House Val,5Y CHG: Hsg: Median House Val,1Y CHG > Median Hsg: Median House Val,5Y CHG > Median Hsg: Median House Val,1Y CHG > 75th Hsg: Median House Val,5Y CHG > 75th Hsg: Median House Val,Gentrified 1Y Median,Gentrified 1Y 75th,Gentrified 5Y Median,Gentrified 5Y 75th
2013,2014,2018,78753,29.8,0.2804609485,52674,3688.207531,0.5750275278,0.1248623609,0.4089304021,,0.6270835706,0.2967332978,0.049926256,0.4116860846,0.6331268486,0.8002408809,0.5285615967,0.2885409498,910,0.485350745,0.2977286679,0.1103298175,18115,0.4158,0.7854698707,0.02068552207,0.7590746421,2.035757279,2.613892728,0.20831775,0.01372424367,0.05059646236,0.3513030861,0.6486969139,0.3839584478,0.450681716,0.07121809919,0.3895020726,0.2493632323,0.1327473406,0.007741097738,1985,0.01539659035,0.01757983066,0.01129589551,0.03888066219,0.001347913582,0.006758552607,0.005068914455,0.002885674147,0.05213198162,0.005866271785,21434,0.1432698035,869,136300,26297,0.1524667128,1058,177300,426,5289,FALSE,FALSE,FALSE,FALSE,-0.005661693078,0.003535216313,FALSE,FALSE,FALSE,FALSE,17,206,FALSE,FALSE,FALSE,FALSE,600,41600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78753,30.4,0.2717338964,53994,3780.633281,0.6068637256,0.114105271,0.3983590769,,0.6284216765,0.3030970816,0.05250148898,0.4044099712,0.6112835593,0.8044493504,0.5427528233,0.2776598455,921,0.4930566901,0.3006044764,0.110493928,18722,0.4228,0.7750469395,0.02358242584,0.7432499381,1.98533662,2.639195852,0.2234655198,0.01264485096,0.05152685664,0.358655993,0.641344007,0.3926510481,0.4455733662,0.07496917386,0.3911713933,0.2778791615,0.1405178792,0.003600493218,1985,0.01526095492,0.02015038708,0.009426973367,0.03618920621,0.0010186317,0.006945216135,0.004704226396,0.00340778605,0.04702374338,0.005074637923,22086,0.1386035476,893,142700,26884,0.1528280088,1105,199600,652,5450,FALSE,FALSE,FALSE,FALSE,-0.004666255898,0.009558205386,FALSE,FALSE,FALSE,FALSE,24,236,FALSE,TRUE,FALSE,FALSE,6400,63300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,2016,2020,78753,30.2,0.2643027035,55077,3856.464407,0.603101113,0.1124788932,0.388891915,,0.6151206493,0.3009056975,0.0488440059,0.4035339176,0.5997215081,0.7899521143,0.5295836377,0.2610989368,940,0.5051413882,0.3165702656,0.1143423308,20037,0.4429,0.7845025218,0.02824392481,0.7499880274,2.016923529,2.647797422,0.2611401458,0.01309593373,0.0528305778,0.3401349614,0.6598650386,0.3929204411,0.4440724695,0.07783576211,0.3925265853,0.278702245,0.1396218984,0.003298542733,1985,0.01846505801,0.01906421918,0.009277920003,0.03299017739,0.001506981136,0.006736024112,0.004702507399,0.002850554678,0.04008932948,0.004884071391,23498,0.1378215039,933,150700,,,,,1412,,TRUE,FALSE,FALSE,FALSE,-0.0007820436913,,FALSE,FALSE,FALSE,FALSE,40,,FALSE,FALSE,FALSE,FALSE,8000,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78753,30.6,0.2720243716,56131,3930.264968,0.6045678858,0.1148028719,0.3973027382,,0.6392367854,0.2738158819,0.04832044975,0.4178005592,0.6078902051,0.7940089945,0.5297944105,0.2508833922,974,0.5146375828,0.3386213015,0.137034911,20913,0.4417,0.7997978485,0.02552162299,0.7414386406,1.998726115,2.639649682,0.2633514331,0.01181846291,0.04624317175,0.3502061264,0.6497938736,0.4027911918,0.4466872706,0.08581224647,0.3912980491,0.2848174619,0.1463685532,0.003042302492,1985,0.01247082717,0.02592150505,0.007927882988,0.0313017762,0.001318344587,0.005825657836,0.004061926565,0.002814843847,0.03322584668,0.004934884467,25049,0.1400031586,1003,161000,,,,,1551,,TRUE,FALSE,FALSE,FALSE,0.002181654695,,FALSE,FALSE,FALSE,FALSE,70,,TRUE,FALSE,TRUE,FALSE,10300,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78753,30.9,0.2629615116,58693,4109.654946,0.5980440598,0.1123984121,0.3866559896,,0.6299729099,0.2679248263,0.05414297747,0.3971892512,0.5998395749,0.773092213,0.5185127446,0.2347805753,1034,0.5623402015,0.3816614027,0.1695994385,22774,0.437,0.8048086867,0.03588417787,0.7517979144,1.864268193,2.61737159,0.2793961438,0.01203539823,0.03687851971,0.3568456409,0.6431543591,0.3977544981,0.4520599427,0.0828674778,0.3908018979,0.2846807911,0.1385822333,0.002254897355,1986,0.01150051965,0.02605080674,0.007564786261,0.028674629,0.001073381834,0.007189954509,0.00400388462,0.002266028317,0.02881093146,0.004821699351,26297,0.1524667128,1058,177300,,,,,1248,,TRUE,FALSE,FALSE,FALSE,0.01246355429,,TRUE,FALSE,FALSE,FALSE,55,,TRUE,FALSE,FALSE,FALSE,16300,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,2019,2023,78753,31.2,0.255631717,59085,4137.102593,0.5902005585,0.1191503766,0.3952610646,,0.6248624862,0.2632186562,0.05774904436,0.3989930774,0.6062819939,0.744614424,0.5122541367,0.2256478302,1090,0.5808359425,0.397445455,0.1827940957,24078,0.4395,0.7942723954,0.03797837152,0.7367062354,1.805525135,2.613876426,0.3003568788,0.01060581713,0.02873212277,0.3632523234,0.6367476766,0.3889403054,0.4526608052,0.07394724665,0.3888477557,0.267653864,0.1317908376,0.004257288292,1986,0.01501227046,0.01397985952,0.007633070999,0.02724887873,0.0006600660066,0.005280528053,0.003232630955,0.001590928324,0.02846746213,0.001489379707,26884,0.1528280088,1105,199600,,,,,587,,FALSE,FALSE,FALSE,FALSE,0.0003612959953,,FALSE,FALSE,FALSE,FALSE,47,,TRUE,FALSE,FALSE,FALSE,22300,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78754,29.9,0.2372805043,13326,746.8610185,0.4479213567,0.1935314423,0.6812997148,,0.7640702386,0.09897888141,0.1138315154,0.4797889381,0.6086879746,0.7062911485,0.4261155816,0.1232626189,1095,0.652657602,0.4354582377,0.1621048914,27113,0.3542,0.7384344363,0.05001531863,0.7755684521,1.375835947,2.512724152,0.1786518342,0.01747881356,0.03111758475,0.5172170228,0.4827829772,0.5262904777,0.3663033023,0.08832959282,0.5706957358,0.2486373838,0.02709201667,0.009778775248,2001,0.01800990545,0.07038871379,0.006828755816,0.02296262945,0.001350742909,0.002551403272,0.001500825454,0.001800990545,0.02656461054,0.002026114363,31266,0.2730444569,969,167600,32112,0.2189948007,1121,169300,-773,73,FALSE,FALSE,FALSE,FALSE,0.005348935947,-0.04870072031,TRUE,FALSE,FALSE,FALSE,44,196,TRUE,FALSE,FALSE,FALSE,3300,5000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2013,2017,78754,30.3,0.2274134119,13570,760.5360965,0.4798820929,0.1904937362,0.6771554901,,0.7602800295,0.08283624086,0.1102982555,0.4833931364,0.6004602585,0.6948651644,0.4495751755,0.1606944958,1143,0.6386971145,0.4406089573,0.185519561,27534,0.3822,0.7443348641,0.03410374162,0.7938201726,1.490487625,2.48996429,0.216593435,0.02080103359,0.02170542636,0.5208001416,0.4791998584,0.5267225785,0.3660582141,0.07284986022,0.5826344351,0.2099983555,0.02910705476,0.007071205394,2001,0.0215917465,0.09299926308,0.005895357406,0.02041267502,0.0008843036109,0.003610906411,0.001621223287,0.001252763449,0.02358142962,0.001252763449,32031,0.2442244224,997,163000,35726,0.241025314,1183,183200,765,4460,FALSE,FALSE,FALSE,FALSE,-0.02882003451,-0.03201914292,FALSE,FALSE,FALSE,FALSE,28,214,FALSE,FALSE,FALSE,FALSE,-4600,15600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,2014,2018,78754,31.7,0.2401879674,15109,846.7899692,0.485736978,0.1935270369,0.6815143292,,0.7553775895,0.08969132207,0.1092991652,0.4854677946,0.6080724876,0.7304095453,0.4550145114,0.1847791035,1125,0.678583196,0.4616144975,0.189785832,27663,0.384,0.7658579561,0.03036053131,0.7848464394,1.495575743,2.414552855,0.2117968843,0.01533888228,0.02021403092,0.4891268534,0.5108731466,0.5130729006,0.3714241772,0.05367579206,0.5584435558,0.2337742233,0.02891418025,0.005075361427,2001,0.0150903435,0.1147660335,0.004699185916,0.01773777219,0.001588457211,0.004500628764,0.001058971474,0.001191342908,0.02098087233,0.001323714342,31942,0.2289719626,1045,163000,36604,0.2484379833,1204,211000,-89,4573,FALSE,FALSE,FALSE,FALSE,-0.01525245983,0.004213560855,FALSE,FALSE,FALSE,FALSE,48,207,TRUE,FALSE,FALSE,FALSE,0,48000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,2015,2019,78754,32.4,0.2311749727,16494,924.4128501,0.5123681339,0.2271735176,0.6880683885,,0.7396022796,0.1056251102,0.1142655616,0.4410894469,0.5593720858,0.7645518044,0.4898137369,0.2174039581,1131,0.6464096985,0.4302144855,0.1706558906,26892,0.4008,0.8028421378,0.03583565029,0.7663243409,1.381766132,2.34326527,0.2406309431,0.01677852349,0.009284116331,0.4659620765,0.5340379235,0.5007204611,0.4005763689,0.06282420749,0.5396253602,0.2223342939,0.02824207493,0.003170028818,2001,0.0185522008,0.1167697344,0.004425851825,0.01867345701,0.001576330787,0.002849521038,0.001091305929,0.0009094216079,0.01970413484,0.002000727537,32139,0.235629129,1055,159300,40185,0.2598027706,1247,223700,197,8243,FALSE,TRUE,FALSE,FALSE,0.006657166398,0.03083080799,TRUE,TRUE,FALSE,FALSE,10,202,FALSE,FALSE,FALSE,FALSE,-3700,60700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,2016,2020,78754,33.1,0.2452681388,19020,1065.983534,0.5535226078,0.2120925342,0.6305467928,,0.7059936909,0.119067507,0.1201306098,0.4525821596,0.5720262167,0.7119431539,0.4717135829,0.2273845313,1137,0.6561149073,0.4321573002,0.2063868359,28179,0.4327,0.8144020574,0.04104157737,0.7757104887,1.437803407,2.195134271,0.267899061,0.008508557457,0.009388753056,0.4897503835,0.5102496165,0.531512605,0.3597689076,0.05593487395,0.556197479,0.2011554622,0.04227941176,0.006302521008,2001,0.01351209253,0.0738170347,0.003680336488,0.01330178759,0.001104100946,0.001997896951,0.001104100946,0.0009989484753,0.01382754995,0.0008937960042,32112,0.2189948007,1121,169300,,,,,-27,,FALSE,FALSE,FALSE,FALSE,-0.01663432832,,FALSE,FALSE,FALSE,FALSE,66,,TRUE,FALSE,FALSE,FALSE,10000,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,2017,2021,78754,32.4,0.2652545488,21764,1219.772115,0.5662102555,0.1793328432,0.6080224223,,0.6968388164,0.1239514731,0.1314384749,0.4286316043,0.5917214192,0.6947903431,0.43227446,0.2205844981,1205,0.7005256242,0.4818659658,0.2427069645,28954,0.4382,0.8059512058,0.05655055704,0.7911276544,1.521141181,2.278958437,0.3053252415,0.01111016152,0.003760362362,0.4829172142,0.5170827858,0.5178593499,0.3688048449,0.04177481152,0.5675441849,0.1946607341,0.03757261154,0.005438141144,2001,0.01300312443,0.07526190039,0.003354162838,0.01070575262,0.0009189487227,0.002527108987,0.001102738467,0.0003675794891,0.01176254365,0.001194633339,35726,0.241025314,1183,183200,,,,,3614,,TRUE,FALSE,TRUE,FALSE,0.02203051334,,TRUE,FALSE,TRUE,FALSE,62,,TRUE,FALSE,FALSE,FALSE,13900,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2017,2018,2022,78754,32.6,0.2724453014,23858,1337.131186,0.554279487,0.1767122139,0.5907871573,,0.6699220387,0.117834598,0.1417458394,0.4394031166,0.6135597453,0.7011437096,0.4269020388,0.2155643958,1277,0.7437882382,0.5232863029,0.2602072668,30299,0.4362,0.7927580894,0.05427152885,0.7567915036,1.327929863,2.168523329,0.3346806791,0.006223731005,0.002263174911,0.4978149582,0.5021850418,0.5415927109,0.3414980476,0.03999526683,0.59590581,0.1634126139,0.0332505029,0.005088155248,2002,0.01508927823,0.07175790091,0.002934026322,0.01035292145,0.001131695867,0.001760415793,0.001131695867,0.0006287199262,0.01286780116,0.0007544639115,36604,0.2484379833,1204,211000,,,,,878,,FALSE,FALSE,FALSE,FALSE,0.007412669263,,TRUE,FALSE,FALSE,FALSE,21,,FALSE,FALSE,FALSE,FALSE,27800,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,2019,2023,78754,32.4,0.2643395608,24408,1367.956156,0.5476892822,0.1719518191,0.5955424451,,0.6631022616,0.133807609,0.1518094649,0.4414457831,0.6375732422,0.7000254001,0.4150368301,0.2321564643,1329,0.7563476563,0.5511474609,0.2875976563,31605,0.4316,0.7586409396,0.0581795302,0.7562920373,1.373106292,2.048961967,0.2993993291,0.007175727322,0.0084236799,0.5194091797,0.4805908203,0.5525423729,0.3192285213,0.04932787843,0.6079485681,0.1553477499,0.04021040327,0.01274108708,2001,0.01585545723,0.07899049492,0.003605375287,0.01073418551,0.0006555227794,0.001392985906,0.0006964929531,0.0003277613897,0.01048836447,0.0004097017371,40185,0.2598027706,1247,223700,,,,,3581,,TRUE,FALSE,TRUE,FALSE,0.01136478731,,TRUE,FALSE,FALSE,FALSE,43,,TRUE,FALSE,FALSE,FALSE,12700,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2011,2012,2016,78756,35.9,0.1555584483,7682,3327.971986,0.9159073158,0.03072116636,0.8974225462,,0.9385576673,0.04777070064,0.2519275897,0.4076749436,0.4179829891,0.7010893246,0.434422658,0.1337690632,989,0.6733900365,0.497691373,0.3081409478,43663,0.4382,0.7427055703,0.05278514589,0.7839310032,1.166030978,2.889739058,0.1009251472,0.06428571429,0.09915966387,0.4422843256,0.5577156744,0.6235705951,0.3248541424,0.09218203034,0.31831972,0.3164527421,0.6443407235,0.126487748,1959,0.03866180682,0.09099192919,0.004816454048,0.02382192137,0.001301744337,0.002343139807,0.005727675085,0.00104139547,0.0320229107,0.00312418641,41052,0.3779069767,888,342300,47421,0.4282801806,1157,454300,1086,7455,TRUE,TRUE,FALSE,FALSE,0.01149732203,0.06187052586,TRUE,TRUE,FALSE,TRUE,5,274,FALSE,TRUE,FALSE,FALSE,11700,123700,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2012,2013,2017,78756,35.5,0.1467741935,8060,3491.727962,0.8987593052,0.02977667494,0.9069478908,,0.9263027295,0.04136212625,0.272923588,0.4030553969,0.3809859155,0.6701655228,0.4271295922,0.1453371013,1081,0.6795774648,0.496713615,0.3366197183,43571,0.428,0.7179098826,0.05149564559,0.7691535151,1.186418256,1.460897365,0.1465915946,0.07452792286,0.07071112897,0.4185446009,0.5814553991,0.5976015989,0.3662003109,0.1141461248,0.326449034,0.3415500777,0.6371308017,0.1314679103,1958,0.03734491315,0.08188585608,0.004218362283,0.02258064516,0.00111662531,0.001488833747,0.003349875931,0.0004962779156,0.032382134,0.002605459057,38897,0.3610026042,894,364400,52894,0.4120247569,1213,476700,-2155,11842,FALSE,TRUE,FALSE,TRUE,-0.01690437258,0.03411778011,FALSE,TRUE,FALSE,FALSE,6,325,FALSE,TRUE,FALSE,TRUE,22100,134400,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2013,2014,2018,78756,34.8,0.1411692308,8125,3519.887059,0.8678153846,0.04972307692,0.9092923077,,0.9302153846,0.06119791667,0.2999674479,0.3837929094,0.3762095823,0.7117008444,0.3932448733,0.1552070768,1116,0.7002596177,0.4987019117,0.3141373613,43422,0.4465,0.7048320639,0.05893369959,0.7585082246,1.240214126,1.514918799,0.1403614458,0.09831460674,0.04634831461,0.4130280859,0.5869719141,0.5778916871,0.3728549142,0.1210162692,0.313795409,0.3507911745,0.6064185425,0.1199019389,1960,0.03766153846,0.08369230769,0.003692307692,0.01809230769,0.0009846153846,0.001723076923,0.001969230769,0.0003692307692,0.02412307692,0.001476923077,43122,0.3556788411,932,377600,55284,0.428242738,1236,493200,4225,16387,TRUE,TRUE,TRUE,TRUE,-0.005323763051,0.06724013383,FALSE,TRUE,FALSE,TRUE,38,342,FALSE,TRUE,FALSE,TRUE,13200,128800,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
2014,2015,2019,78756,35.2,0.161427749,8685,3762.488505,0.8446747265,0.0491652274,0.8856649396,,0.9115716753,0.04392048081,0.3146863924,0.41167045,0.4119146963,0.7270450751,0.3939899833,0.1544240401,1184,0.7192860454,0.5356977283,0.3481687529,46095,0.4569,0.7264284035,0.04855396191,0.7622972973,1.308068714,1.505028631,0.1518364256,0.08856926571,0.04428463285,0.4445989801,0.5554010199,0.5627059082,0.3764550846,0.1177245772,0.3417526905,0.3312101911,0.5719305952,0.1117944213,1961,0.03488773748,0.0804835924,0.003914795625,0.01773172136,0.0006908462867,0.001266551526,0.002302820956,0.0002302820956,0.02394933794,0.001266551526,45021,0.3730638737,1023,395600,54852,0.4484679666,1261,537700,1899,11730,TRUE,TRUE,FALSE,TRUE,0.01738503261,0.09278912546,TRUE,TRUE,TRUE,TRUE,91,329,TRUE,TRUE,TRUE,TRUE,18000,160100,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
2015,2016,2020,78756,35.4,0.1599685676,8908,3859.095867,0.8399191738,0.03794342164,0.8844858554,,0.9039066008,0.03525593745,0.3285145302,0.4059767715,0.4090290381,0.723534202,0.3868078176,0.1437296417,1233,0.7295825771,0.5467332123,0.34823049,47118,0.456,0.7350515464,0.03837342497,0.7640877446,1.233583841,1.474426495,0.1715488832,0.07540263543,0.04264275256,0.442831216,0.557168784,0.5626336041,0.3569901667,0.1128687473,0.3283454468,0.3262077811,0.5654125695,0.1017528858,1963,0.02480916031,0.06937584194,0.004265828469,0.01504265828,0.001459362371,0.001122586439,0.00258194881,0,0.0202065559,0.001122586439,47421,0.4282801806,1157,454300,,,,,2400,,TRUE,FALSE,TRUE,FALSE,0.05521630685,,TRUE,FALSE,TRUE,FALSE,134,,TRUE,FALSE,TRUE,FALSE,58700,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2016,2017,2021,78756,34.7,0.1449192998,8798,3811.442011,0.8456467379,0.03989543078,0.8673562173,,0.9271425324,0.0375709917,0.3010048056,0.3582321013,0.3823393435,0.7154185022,0.3907488987,0.1444933921,1385,0.7660656496,0.6024040684,0.3650023116,51270,0.4525,0.7534802784,0.02308584687,0.7858538492,1.184684685,1.966419209,0.2096660808,0.05059732959,0.04725931131,0.4752658345,0.5247341655,0.5493589744,0.3463675214,0.1068376068,0.3311965812,0.2799145299,0.5574786325,0.08055555556,1964,0.02284610139,0.06876562855,0.002727892703,0.01545805865,0.001818595135,0.0006819731757,0.002841554899,0.0004546487838,0.01886792453,0.001932257331,52894,0.4120247569,1213,476700,,,,,5473,,TRUE,FALSE,TRUE,FALSE,-0.01625542372,,FALSE,FALSE,FALSE,FALSE,56,,TRUE,FALSE,FALSE,FALSE,22400,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,2018,2022,78756,36,0.1436074967,8377,3629.05771,0.8493494091,0.04524292706,0.8737018026,,0.9378058971,0.03389330976,0.3256704981,0.3814447014,0.3855393311,0.7003626473,0.384406165,0.1133272892,1404,0.7774375883,0.6161092793,0.3961375412,56590,0.4534,0.765804247,0.02892360264,0.7955914567,1.146219107,2.090059019,0.1722711742,0.04962243797,0.04638619202,0.4804521903,0.5195478097,0.5329599311,0.3580353296,0.1290392072,0.3106419647,0.3011632917,0.5133563119,0.07776820336,1969,0.02530738928,0.07532529545,0.003223110899,0.01826429509,0.002387489555,0.001432493733,0.00262623851,0.0004774979109,0.02471051689,0.001313119255,55284,0.428242738,1236,493200,,,,,2390,,TRUE,FALSE,TRUE,FALSE,0.01621798114,,TRUE,FALSE,TRUE,FALSE,23,,FALSE,FALSE,FALSE,FALSE,16500,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2018,2019,2023,78756,35.6,0.1219512195,8323,3605.663999,0.8718010333,0.02703352157,0.8576234531,,0.9334374625,0.01869427668,0.3155018694,0.3793289314,0.3673892989,0.6831168831,0.4164502165,0.1116883117,1438,0.755304428,0.627998155,0.4181273063,59679,0.45,0.7643397608,0.03038808885,0.7991609149,1.170612532,1.999419984,0.1597112168,0.03661971831,0.06936619718,0.4672509225,0.5327490775,0.5139771283,0.3854299026,0.1463362982,0.2992376112,0.3053790767,0.5150360017,0.06437950021,1969,0.02919620329,0.06824462333,0.00456566142,0.01381713325,0.001561936802,0.0006007449237,0.002643277664,0.0009611918779,0.01754175177,0.0006007449237,54852,0.4484679666,1261,537700,,,,,-432,,FALSE,FALSE,FALSE,FALSE,0.02022522858,,TRUE,FALSE,TRUE,FALSE,25,,FALSE,FALSE,FALSE,FALSE,44500,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,2012,2016,78757,37.4,0.1694170881,22542,3248.589483,0.8328009937,0.01725667643,0.7631975867,,0.854582557,0.1037229228,0.1924817474,0.4469389876,0.4991519035,0.7325186694,0.5302104549,0.2568454401,994,0.6131737655,0.4625895213,0.2205993215,32848,0.4235,0.7779836414,0.03298838628,0.7347896356,1.494242796,1.788473903,0.1254626774,0.0400925212,0.05142636854,0.5835846212,0.4164153788,0.6288068793,0.2610175564,0.0782873522,0.474381942,0.188821211,0.6739519885,0.0109279828,1964,0.02422145329,0.0744388253,0.006565522136,0.02577411055,0.001286487446,0.002484251619,0.00607754414,0.001419572354,0.04555940023,0.004879779966,31655,0.3072876188,895,253300,39526,0.3587598974,1082,321200,726,8597,FALSE,TRUE,FALSE,FALSE,0.01922872785,0.07070100643,TRUE,TRUE,TRUE,TRUE,17,204,FALSE,FALSE,FALSE,FALSE,15000,82900,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2012,2013,2017,78757,37.9,0.1768641606,22718,3273.953326,0.8326877366,0.01549432168,0.7549080025,,0.8609472665,0.08931667364,0.2000358702,0.4363683935,0.4966755319,0.7472085753,0.5098258151,0.2619472979,1071,0.6308890578,0.4622910334,0.2375569909,33963,0.4399,0.7941531447,0.03249742971,0.7449209932,1.460133259,1.764019989,0.1328461538,0.03713099631,0.05289052891,0.5746580547,0.4253419453,0.6512944984,0.245505214,0.0746134484,0.4805825243,0.1904890327,0.6821287307,0.008989572096,1964,0.0304164099,0.06871203451,0.005942424509,0.02887578132,0.001540628576,0.001804736332,0.005062065323,0.001012413065,0.04208116912,0.003521436746,34199,0.3113815319,912,259400,39852,0.3533984896,1120,348600,2544,8197,TRUE,TRUE,TRUE,FALSE,0.004093913034,0.04611087074,FALSE,TRUE,FALSE,FALSE,17,225,FALSE,FALSE,FALSE,FALSE,6100,95300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2013,2014,2018,78757,37.8,0.1775325535,22655,3264.874223,0.8503200177,0.02123151622,0.778194659,,0.8781725888,0.08106657122,0.2089596755,0.442848877,0.5100853739,0.7689606742,0.5409644195,0.27832397,1101,0.6440566657,0.481846327,0.2531194296,35045,0.4342,0.7975405054,0.03316727256,0.7427184466,1.426903254,1.555889617,0.1527543348,0.03121405016,0.04992714165,0.5992119336,0.4007880664,0.6525075852,0.2404961628,0.07603069784,0.4835802249,0.1872211315,0.6914153132,0.01195787971,1964,0.03050099316,0.0884572942,0.006400353123,0.02423306113,0.001147649525,0.002780843081,0.005694107261,0.00097108806,0.03597439859,0.003972632973,34367,0.3354051699,996,277100,41574,0.3521226672,1178,389000,168,7375,FALSE,TRUE,FALSE,FALSE,0.02402363806,0.04074113539,TRUE,TRUE,TRUE,FALSE,84,266,TRUE,TRUE,TRUE,FALSE,17700,129600,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2014,2015,2019,78757,37.1,0.1854790547,23442,3378.290953,0.8576486648,0.01983619145,0.773739442,,0.8803003157,0.07139122858,0.205634621,0.4434242922,0.4964904071,0.7965680741,0.5409799052,0.2637164145,1181,0.6555919513,0.5100608329,0.2762751521,36098,0.4402,0.8168370677,0.02727866,0.7513644321,1.45900775,1.562793273,0.1706852327,0.02959490147,0.04409933338,0.5854936827,0.4145063173,0.6792183457,0.2261086821,0.0654055501,0.4962969573,0.1692692067,0.7037565807,0.01356295173,1964,0.02580837812,0.1025083184,0.005033700196,0.0208173364,0.0009384864773,0.003753945909,0.004777749339,0.0009384864773,0.03207917413,0.005033700196,37900,0.356930126,1020,302500,45331,0.3451079782,1213,416300,3533,10964,TRUE,TRUE,TRUE,TRUE,0.02152495609,0.009702808336,TRUE,FALSE,TRUE,FALSE,24,217,FALSE,FALSE,FALSE,FALSE,25400,139200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
